tau,C1,C1_err,C2raw,C2raw_err,C2conn,C2conn_err,C3,C3_err
27.35,-0.0408288,0.0561388,2.20974,0.0360686,-0.00673417,0.00597714,-0.0944598,0.173431
27.4,-0.0412893,0.0559968,2.20948,0.0359547,-0.00698928,0.00596756,-0.0964438,0.172965
27.45,-0.041607,0.0558451,2.2092,0.0358419,-0.0072709,0.00597758,-0.0981559,0.172467
27.5,-0.0417822,0.0556837,2.2089,0.0357312,-0.00757253,0.0060083,-0.0995937,0.17194
27.55,-0.0418166,0.0555129,2.20859,0.0356229,-0.00787863,0.00605884,-0.100754,0.171387
27.6,-0.0417133,0.0553329,2.20829,0.0355167,-0.00817834,0.00612599,-0.101634,0.170809
27.65,-0.0414775,0.055144,2.20801,0.0354116,-0.00845827,0.00620533,-0.102257,0.170208
27.7,-0.0411152,0.0549467,2.20777,0.0353059,-0.00870665,0.00629219,-0.102632,0.169584
27.75,-0.0406336,0.0547415,2.20756,0.0351981,-0.00891236,0.0063822,-0.102782,0.168937
27.8,-0.0400404,0.0545288,2.2074,0.0350875,-0.00906898,0.00647249,-0.102719,0.168265
27.85,-0.0393446,0.0543093,2.2073,0.0349737,-0.00917441,0.00656108,-0.10246,0.167568
27.9,-0.0385557,0.0540834,2.20724,0.0348562,-0.00922736,0.00664736,-0.102022,0.166844
27.95,-0.0376835,0.053852,2.20724,0.0347352,-0.00922893,0.00673156,-0.101409,0.166093
28,-0.0367384,0.0536154,2.20728,0.0346118,-0.00918874,0.00681401,-0.100627,0.165316
28.05,-0.0357305,0.0533743,2.20735,0.034487,-0.00911839,0.00689498,-0.0996742,0.164513
28.1,-0.0346706,0.0531292,2.20744,0.0343627,-0.00903217,0.00697334,-0.0985445,0.163684
28.15,-0.0335692,0.0528805,2.20753,0.0342411,-0.00894368,0.00704749,-0.0972256,0.162835
28.2,-0.0324369,0.052629,2.20761,0.0341251,-0.00886655,0.00711403,-0.0957096,0.161968
28.25,-0.0312843,0.052375,2.20766,0.0340173,-0.00881441,0.00716868,-0.094002,0.161087
28.3,-0.0301212,0.0521189,2.20768,0.0339208,-0.00879557,0.00720672,-0.0920979,0.160194
28.35,-0.0289566,0.0518611,2.20765,0.0338381,-0.00881938,0.00722417,-0.0899945,0.159291
28.4,-0.0277984,0.051602,2.20759,0.0337716,-0.00888583,0.00721793,-0.0877006,0.158381
28.45,-0.0266539,0.0513419,2.20748,0.0337238,-0.0089946,0.00718684,-0.0852363,0.157462
28.5,-0.0255287,0.0510811,2.20733,0.0336966,-0.00913835,0.00713166,-0.0826203,0.156538
28.55,-0.0244266,0.0508198,2.20717,0.0336909,-0.0093041,0.00705542,-0.0798668,0.155606
28.6,-0.0233499,0.0505581,2.20699,0.0337072,-0.00947723,0.00696305,-0.0770008,0.154668
28.65,-0.0222989,0.050296,2.20683,0.0337447,-0.00964525,0.00686033,-0.0740353,0.153725
28.7,-0.0212724,0.0500336,2.20668,0.0338025,-0.00979233,0.00675361,-0.07098,0.152779
28.75,-0.0202679,0.0497708,2.20657,0.0338787,-0.00990609,0.00664885,-0.0678503,0.151833
28.8,-0.0192817,0.0495076,2.20649,0.0339706,-0.00998092,0.00655169,-0.0646611,0.150888
28.85,-0.0183086,0.0492439,2.20646,0.0340753,-0.0100112,0.00646642,-0.0614189,0.149948
28.9,-0.0173425,0.0489797,2.20647,0.0341894,-0.0100019,0.00639484,-0.0581381,0.149015
28.95,-0.0163766,0.048715,2.20651,0.0343098,-0.00996049,0.0063378,-0.0548306,0.148094
29,-0.0154043,0.0484498,2.20657,0.0344334,-0.00990296,0.00629354,-0.0515164,0.147184
29.05,-0.0144196,0.0481841,2.20662,0.0345574,-0.00984785,0.00625981,-0.0482213,0.14629
29.1,-0.0134157,0.0479183,2.20666,0.0346802,-0.00981476,0.00623417,-0.044952,0.145413
29.15,-0.0123867,0.0476525,2.20664,0.0347997,-0.00982971,0.00621407,-0.0417129,0.144555
29.2,-0.0113281,0.0473871,2.20656,0.034915,-0.00991126,0.00619775,-0.0385132,0.143716
29.25,-0.0102369,0.047123,2.2064,0.0350265,-0.0100731,0.00618514,-0.0353621,0.142902
29.3,-0.00911041,0.046861,2.20615,0.0351343,-0.0103239,0.00617702,-0.0322469,0.142115
29.35,-0.00794803,0.0466021,2.20581,0.0352389,-0.010665,0.00617578,-0.0291669,0.141359
29.4,-0.0067503,0.0463475,2.20538,0.0353409,-0.0110941,0.0061839,-0.0261236,0.140638
29.45,-0.0055197,0.0460987,2.20487,0.0354407,-0.011599,0.00620339,-0.0231308,0.139954
29.5,-0.0042592,0.0458571,2.20431,0.0355387,-0.0121649,0.00623441,-0.0201883,0.13931
29.55,-0.00297483,0.0456242,2.2037,0.0356346,-0.0127721,0.00627519,-0.0173226,0.138705
29.6,-0.00167257,0.0454016,2.20307,0.0357276,-0.0134031,0.00632172,-0.0145416,0.138143
29.65,-0.00035985,0.0451909,2.20243,0.0358174,-0.01404,0.00636779,-0.0118533,0.137622
29.7,0.000955852,0.0449934,2.20181,0.0359023,-0.014663,0.00640626,-0.00925278,0.137144
29.75,0.00226712,0.0448105,2.20121,0.0359817,-0.0152617,0.00643023,-0.00672187,0.136705
29.8,0.00356593,0.0446433,2.20065,0.0360554,-0.0158262,0.00643401,-0.0042572,0.136305
29.85,0.00484472,0.0444929,2.20012,0.0361236,-0.0163535,0.00641392,-0.00185231,0.135944
29.9,0.00609646,0.0443601,2.19963,0.0361874,-0.0168436,0.00636838,0.000502353,0.135622
29.95,0.00731523,0.0442457,2.19917,0.0362491,-0.0172987,0.00629884,0.0028117,0.135339
30,0.00849657,0.0441504,2.19875,0.036311,-0.017727,0.00620921,0.00507863,0.135093
30.05,0.00963677,0.0440745,2.19833,0.036376,-0.0181393,0.00610551,0.00729948,0.134885
30.1,0.0107333,0.0440185,2.19793,0.0364468,-0.0185432,0.00599553,0.0094636,0.134715
30.15,0.0117856,0.0439827,2.19752,0.0365259,-0.0189484,0.00588763,0.0115666,0.134582
30.2,0.0127946,0.0439671,2.19711,0.0366152,-0.0193604,0.00579035,0.0136157,0.13449
30.25,0.0137626,0.043972,2.19669,0.0367151,-0.0197805,0.0057111,0.0156182,0.134438
30.3,0.0146932,0.0439973,2.19626,0.0368254,-0.020211,0.00565583,0.0175913,0.13443
30.35,0.0155908,0.0440428,2.19583,0.0369443,-0.0206442,0.00562718,0.0195525,0.134465
30.4,0.0164602,0.0441082,2.1954,0.0370697,-0.0210762,0.00562484,0.0215291,0.134545
30.45,0.0173071,0.0441928,2.19497,0.0371979,-0.0215007,0.00564514,0.0235523,0.13467
30.5,0.0181367,0.044296,2.19456,0.0373254,-0.021912,0.00568283,0.0256557,0.134838
30.55,0.0189534,0.0444167,2.19417,0.0374483,-0.0223055,0.00573064,0.0278491,0.135052
30.6,0.0197614,0.0445538,2.1938,0.0375633,-0.022674,0.00578149,0.0301451,0.135308
30.65,0.0205633,0.0447059,2.19346,0.0376676,-0.0230102,0.00582858,0.0325417,0.135607
30.7,0.0213617,0.0448714,2.19317,0.0377585,-0.0233043,0.00586587,0.0350334,0.135948
30.75,0.0221578,0.0450487,2.19292,0.0378342,-0.0235487,0.00588923,0.0375986,0.13633
30.8,0.0229522,0.045236,2.19273,0.0378941,-0.0237409,0.00589658,0.0402229,0.136751
30.85,0.0237448,0.0454316,2.1926,0.0379377,-0.023874,0.00588778,0.0428964,0.13721
30.9,0.024535,0.0456336,2.19253,0.0379654,-0.0239417,0.0058642,0.0456058,0.137705
30.95,0.0253223,0.0458405,2.19253,0.0379785,-0.0239428,0.00582913,0.0483569,0.138234
31,0.0261069,0.0460503,2.19259,0.0379788,-0.0238777,0.00578771,0.0511551,0.138796
31.05,0.0268902,0.0462615,2.19272,0.0379678,-0.0237519,0.00574523,0.0540317,0.139388
31.1,0.0276736,0.0464728,2.1929,0.0379477,-0.0235732,0.00570734,0.0569932,0.140008
31.15,0.0284591,0.0466827,2.19312,0.0379212,-0.0233536,0.00567962,0.060037,0.140654
31.2,0.0292499,0.0468901,2.19336,0.0378909,-0.0231076,0.00566619,0.0631583,0.141322
31.25,0.030051,0.0470943,2.19362,0.0378596,-0.0228492,0.0056698,0.0663605,0.142011
31.3,0.0308682,0.0472946,2.19388,0.0378298,-0.0225936,0.00569119,0.0696428,0.142715
31.35,0.031707,0.0474907,2.19412,0.0378031,-0.0223571,0.00572927,0.072999,0.143431
31.4,0.032574,0.0476823,2.19432,0.0377811,-0.0221542,0.00578252,0.0764401,0.144156
31.45,0.0334757,0.0478698,2.19448,0.0377646,-0.0219912,0.00584909,0.0799809,0.144887
31.5,0.034419,0.0480535,2.1946,0.0377542,-0.0218695,0.00592692,0.0836509,0.145622
31.55,0.0354099,0.0482342,2.19469,0.0377492,-0.0217847,0.0060139,0.0874689,0.14636
31.6,0.0364542,0.0484126,2.19475,0.0377482,-0.0217268,0.00610805,0.0914471,0.147101
31.65,0.0375564,0.0485895,2.19479,0.037749,-0.0216806,0.00620754,0.0955988,0.147845
31.7,0.0387199,0.0487661,2.19485,0.0377483,-0.0216215,0.00631068,0.0999249,0.148592
31.75,0.0399472,0.0489434,2.19495,0.0377426,-0.0215199,0.00641515,0.104408,0.149342
31.8,0.0412392,0.0491221,2.19513,0.0377282,-0.0213411,0.00651876,0.109028,0.150097
31.85,0.0425948,0.0493033,2.19542,0.037701,-0.0210492,0.0066193,0.113753,0.150854
31.9,0.0440123,0.0494875,2.19587,0.0376582,-0.0206054,0.00671516,0.118556,0.151613
31.95,0.0454888,0.0496754,2.19649,0.0375971,-0.019982,0.00680572,0.123416,0.152369
32,0.0470198,0.0498672,2.19732,0.0375163,-0.0191507,0.0068913,0.128309,0.15312
32.05,0.0485999,0.050063,2.19838,0.0374157,-0.0180966,0.00697347,0.133214,0.153859
32.1,0.0502234,0.0502624,2.19966,0.0372956,-0.0168119,0.0070544,0.138123,0.154581
32.15,0.0518834,0.050465,2.20117,0.0371575,-0.0153053,0.00713627,0.143029,0.155283
32.2,0.0535729,0.0506701,2.20287,0.0370036,-0.0135974,0.00722018,0.147936,0.15596
32.25,0.0552846,0.0508767,2.20476,0.0368367,-0.0117157,0.00730617,0.152846,0.15661
32.3,0.0570111,0.0510836,2.20678,0.0366594,-0.00969517,0.00739207,0.157767,0.157232
32.35,0.0587449,0.0512894,2.20889,0.0364746,-0.00758019,0.00747319,0.162698,0.157826
32.4,0.0604782,0.0514925,2.21105,0.0362853,-0.00542227,0.00754346,0.167628,0.158391
32.45,0.0622036,0.0516913,2.2132,0.0360949,-0.00327114,0.007596,0.172549,0.158927
32.5,0.0639133,0.0518839,2.21529,0.0359058,-0.00118168,0.00762343,0.177439,0.159432
32.55,0.0656019,0.0520685,2.21727,0.0357209,0.000794313,0.00761986,0.182297,0.159906
32.6,0.0672633,0.0522433,2.21908,0.0355429,0.00260805,0.00758113,0.187107,0.160343
32.65,0.0688925,0.0524065,2.22069,0.0353751,0.00421598,0.0075055,0.19187,0.160743
32.7,0.0704849,0.0525564,2.22205,0.0352205,0.00557882,0.00739331,0.196578,0.161102
32.75,0.0720374,0.0526913,2.22313,0.0350821,0.00666266,0.00724756,0.201225,0.161417
32.8,0.073548,0.0528099,2.22391,0.0349625,0.00744188,0.00707374,0.205812,0.161684
32.85,0.0750149,0.0529108,2.22437,0.034864,0.00789742,0.00687786,0.210322,0.161897
32.9,0.0764382,0.0529932,2.22449,0.0347884,0.00801842,0.00666729,0.214745,0.162057
32.95,0.0778197,0.0530563,2.22428,0.0347366,0.00780577,0.00645022,0.219072,0.16216
33,0.0791613,0.0530998,2.22374,0.0347093,0.00727269,0.0062346,0.223273,0.16221
33.05,0.0804671,0.0531232,2.22291,0.0347062,0.00643975,0.00602755,0.227337,0.162206
33.1,0.0817412,0.053127,2.22181,0.0347262,0.00534114,0.00583495,0.231243,0.162153
33.15,0.0829901,0.0531115,2.22049,0.0347675,0.00401475,0.0056613,0.234992,0.162055
33.2,0.0842186,0.0530772,2.21898,0.0348283,0.00250534,0.00550908,0.238567,0.161918
33.25,0.0854332,0.0530251,2.21733,0.0349058,0.000860546,0.00537855,0.241978,0.161745
33.3,0.0866388,0.052956,2.2156,0.0349972,-0.000871773,0.00526885,0.24522,0.161538
33.35,0.0878412,0.0528711,2.21383,0.0350992,-0.00264488,0.00517706,0.248315,0.161304
33.4,0.0890449,0.0527717,2.21206,0.0352087,-0.00441212,0.00509936,0.251282,0.161042
33.45,0.0902533,0.0526591,2.21034,0.0353227,-0.00613343,0.00503221,0.254138,0.160754
33.5,0.0914693,0.0525347,2.2087,0.035438,-0.00777489,0.00497202,0.256913,0.16044
33.55,0.0926946,0.0523998,2.20716,0.0355523,-0.00931172,0.0049163,0.259635,0.160101
33.6,0.0939292,0.052256,2.20575,0.0356633,-0.010727,0.00486292,0.262323,0.159736
33.65,0.0951733,0.0521048,2.20446,0.0357699,-0.0120087,0.00481171,0.265004,0.159343
33.7,0.0964258,0.0519478,2.20332,0.0358711,-0.0131506,0.00476325,0.267699,0.158923
33.75,0.0976856,0.0517867,2.20232,0.0359672,-0.0141528,0.00472084,0.270423,0.158478
33.8,0.0989514,0.0516234,2.20145,0.0360581,-0.0150214,0.00468894,0.273189,0.158008
33.85,0.100222,0.0514595,2.2007,0.0361452,-0.0157679,0.00467281,0.275995,0.157515
33.9,0.101496,0.0512969,2.20007,0.0362298,-0.0163994,0.00467808,0.278855,0.157005
33.95,0.102774,0.0511372,2.19955,0.0363129,-0.0169252,0.00470955,0.281776,0.156483
34,0.104057,0.0509822,2.19911,0.0363953,-0.0173579,0.00476957,0.284767,0.155956
34.05,0.105345,0.0508335,2.19877,0.0364764,-0.017707,0.00485763,0.287841,0.155433
34.1,0.106642,0.0506926,2.19849,0.0365556,-0.017978,0.0049697,0.291032,0.154919
34.15,0.107952,0.050561,2.1983,0.0366316,-0.0181744,0.00509918,0.294379,0.154422
34.2,0.109278,0.0504396,2.19817,0.0367018,-0.0183035,0.00523707,0.297923,0.153947
34.25,0.110626,0.0503292,2.19811,0.036764,-0.0183665,0.00537393,0.3017,0.153498
34.3,0.112001,0.0502305,2.19811,0.0368154,-0.0183636,0.00550099,0.305756,0.153079
34.35,0.113411,0.0501438,2.19818,0.0368526,-0.0182952,0.0056107,0.310128,0.152691
34.4,0.114862,0.050069,2.19831,0.0368737,-0.01816,0.00569669,0.314858,0.152337
34.45,0.116362,0.0500059,2.19852,0.0368758,-0.0179569,0.00575456,0.319968,0.152019
34.5,0.117921,0.0499543,2.19878,0.0368574,-0.0176874,0.00578225,0.325478,0.151736
34.55,0.119547,0.0499136,2.19912,0.0368177,-0.0173495,0.00577988,0.331405,0.151494
34.6,0.121249,0.0498833,2.19953,0.0367568,-0.0169434,0.00574923,0.337744,0.151292
34.65,0.123039,0.0498627,2.2,0.0366757,-0.0164673,0.00569439,0.34449,0.151132
34.7,0.124925,0.0498512,2.20055,0.0365757,-0.0159196,0.00562089,0.351636,0.151018
34.75,0.126918,0.0498482,2.20117,0.0364593,-0.0153045,0.00553595,0.359175,0.150948
34.8,0.12903,0.0498531,2.20184,0.0363296,-0.0146279,0.00544718,0.367099,0.150921
34.85,0.131269,0.0498652,2.20258,0.03619,-0.0138955,0.00536195,0.375391,0.150939
34.9,0.133647,0.0498842,2.20336,0.0360445,-0.0131148,0.00528668,0.384064,0.150998
34.95,0.136173,0.0499097,2.20418,0.0358964,-0.0122963,0.00522625,0.393129,0.151098
35,0.138857,0.0499411,2.20502,0.0357493,-0.0114571,0.00518337,0.402598,0.151233
35.05,0.141707,0.0499781,2.20586,0.0356058,-0.0106133,0.00515834,0.412486,0.151401
35.1,0.14473,0.0500205,2.20669,0.0354687,-0.00978317,0.0051495,0.422809,0.151598
35.15,0.147932,0.0500682,2.20749,0.0353402,-0.00898469,0.00515269,0.433575,0.151821
35.2,0.151317,0.050121,2.20824,0.0352214,-0.00823391,0.00516388,0.444788,0.152068
35.25,0.154888,0.0501791,2.20893,0.0351124,-0.00754717,0.0051788,0.456441,0.152337
35.3,0.158647,0.0502424,2.20954,0.0350131,-0.00693524,0.00519402,0.468531,0.152624
35.35,0.162591,0.0503111,2.21007,0.0349234,-0.00640718,0.00520755,0.48104,0.152929
35.4,0.166718,0.0503852,2.21051,0.0348423,-0.00596661,0.0052188,0.493968,0.153246
35.45,0.171024,0.0504648,2.21086,0.0347685,-0.00561263,0.00522892,0.507306,0.153575
35.5,0.175504,0.0505499,2.21113,0.0347006,-0.00534056,0.00524039,0.521055,0.153911
35.55,0.180153,0.0506403,2.21133,0.0346376,-0.00513981,0.0052567,0.535222,0.15425
35.6,0.184964,0.0507357,2.21147,0.0345787,-0.00499927,0.0052819,0.549823,0.154587
35.65,0.189932,0.0508356,2.21157,0.0345234,-0.00490287,0.00531973,0.564873,0.15492
35.7,0.195052,0.0509392,2.21164,0.0344709,-0.0048343,0.00537308,0.580387,0.155243
35.75,0.20032,0.0510455,2.21169,0.0344213,-0.00477919,0.0054438,0.596376,0.15555
35.8,0.205733,0.0511528,2.21174,0.0343743,-0.00472899,0.00553187,0.612855,0.155833
35.85,0.211291,0.0512598,2.2118,0.0343305,-0.00467627,0.00563513,0.629842,0.156086
35.9,0.216994,0.0513641,2.21185,0.03429,-0.00461724,0.00575006,0.647358,0.156304
35.95,0.222846,0.0514636,2.21192,0.0342533,-0.00455596,0.00587161,0.665433,0.156479
36,0.22885,0.0515553,2.21197,0.034221,-0.00449907,0.00599346,0.684095,0.156604
36.05,0.235012,0.0516367,2.21201,0.0341936,-0.00445903,0.00610956,0.703372,0.156676
36.1,0.241342,0.0517046,2.21202,0.0341722,-0.00445027,0.00621316,0.72329,0.156691
36.15,0.247847,0.051756,2.21199,0.0341567,-0.00448446,0.00629841,0.743873,0.156646
36.2,0.254537,0.0517881,2.2119,0.0341484,-0.00457209,0.00636029,0.76513,0.15654
36.25,0.261423,0.051798,2.21175,0.0341485,-0.00472129,0.00639548,0.787081,0.156371
36.3,0.268516,0.0517834,2.21154,0.0341583,-0.00493501,0.00640201,0.809749,0.156141
36.35,0.275825,0.0517419,2.21126,0.0341793,-0.00521558,0.00637957,0.833136,0.155847
36.4,0.283362,0.0516718,2.21091,0.0342133,-0.00555977,0.00632959,0.857247,0.15549
36.45,0.291136,0.051572,2.21051,0.0342616,-0.00596477,0.00625535,0.882092,0.155071
36.5,0.299155,0.0514413,2.21005,0.0343259,-0.00642284,0.00616131,0.907675,0.154588
36.55,0.307426,0.0512795,2.20955,0.0344071,-0.00692609,0.00605301,0.933997,0.154044
36.6,0.315954,0.0510867,2.20901,0.0345063,-0.00746504,0.00593698,0.961061,0.153437
36.65,0.324744,0.0508634,2.20845,0.0346236,-0.00802689,0.00582035,0.98888,0.152769
36.7,0.333801,0.0506106,2.20788,0.0347589,-0.00859676,0.00571069,1.01746,0.152041
36.75,0.343127,0.0503299,2.20732,0.0349113,-0.00915467,0.00561478,1.04683,0.151258
36.8,0.352724,0.0500229,2.20679,0.0350788,-0.0096795,0.00553874,1.07698,0.150421
36.85,0.362592,0.0496918,2.20632,0.0352589,-0.0101495,0.00548698,1.10793,0.149533
36.9,0.372734,0.049339,2.20593,0.0354483,-0.0105427,0.00546193,1.13969,0.148601
36.95,0.383149,0.0489671,2.20564,0.0356433,-0.0108349,0.00546342,1.17227,0.147627
37,0.39384,0.048579,2.20546,0.0358396,-0.0110073,0.0054891,1.20568,0.146618
37.05,0.404809,0.0481772,2.20542,0.0360324,-0.0110473,0.00553448,1.23994,0.145575
37.1,0.416058,0.0477647,2.20552,0.0362174,-0.0109508,0.00559303,1.27506,0.144503
37.15,0.427592,0.047344,2.20575,0.0363906,-0.0107197,0.00565746,1.31106,0.143404
37.2,0.439412,0.0469174,2.2061,0.0365478,-0.010368,0.00572022,1.34796,0.14228
37.25,0.451526,0.0464872,2.20656,0.0366859,-0.00991672,0.00577483,1.38578,0.141132
37.3,0.46394,0.046055,2.20708,0.0368023,-0.00939158,0.00581587,1.42457,0.139961
37.35,0.476658,0.0456225,2.20764,0.0368957,-0.00883123,0.00584039,1.46435,0.138769
37.4,0.489688,0.0451906,2.2082,0.0369654,-0.00827148,0.00584743,1.50513,0.137558
37.45,0.503037,0.04476,2.20872,0.0370128,-0.00775194,0.00583934,1.54693,0.136327
37.5,0.516711,0.0443311,2.20916,0.0370399,-0.007309,0.00582125,1.58977,0.13508
37.55,0.530717,0.0439035,2.2095,0.0370493,-0.0069698,0.00579982,1.63362,0.133819
37.6,0.545062,0.043477,2.20972,0.0370445,-0.0067548,0.00578328,1.6785,0.132547
37.65,0.559752,0.0430507,2.2098,0.0370291,-0.00667105,0.00577952,1.72442,0.131269
37.7,0.574795,0.0426235,2.20975,0.0370061,-0.00671941,0.00579463,1.77137,0.129989
37.75,0.590196,0.0421941,2.20959,0.0369773,-0.00688703,0.00583165,1.81935,0.128709
37.8,0.60596,0.0417609,2.20932,0.0369441,-0.0071538,0.00588959,1.86839,0.127429
37.85,0.622094,0.041322,2.20898,0.0369073,-0.00749445,0.00596395,1.91848,0.126149
37.9,0.638602,0.0408758,2.20859,0.0368667,-0.00787964,0.006047,1.96967,0.124866
37.95,0.655491,0.0404201,2.20819,0.0368207,-0.00827755,0.0061291,2.02201,0.123574
38,0.672766,0.0399528,2.20781,0.0367685,-0.00865845,0.00620031,2.07552,0.122266
38.05,0.690432,0.0394719,2.20748,0.0367085,-0.00899214,0.00625242,2.13028,0.120932
38.1,0.708498,0.0389753,2.20722,0.0366396,-0.00924933,0.00627905,2.18632,0.119564
38.15,0.726968,0.0384611,2.20707,0.0365615,-0.00940573,0.00627703,2.24369,0.118153
38.2,0.745851,0.0379272,2.20704,0.0364747,-0.0094365,0.00624625,2.30241,0.116691
38.25,0.765154,0.0373718,2.20715,0.0363801,-0.00931797,0.00619039,2.36253,0.115172
38.3,0.784883,0.0367932,2.20744,0.0362795,-0.00903296,0.00611596,2.42402,0.113591
38.35,0.805046,0.0361898,2.20791,0.0361751,-0.00856159,0.00603244,2.48689,0.111946
38.4,0.82565,0.0355602,2.20858,0.0360702,-0.00789171,0.00595167,2.55113,0.110235
38.45,0.846701,0.0349032,2.20946,0.0359679,-0.00700899,0.00588597,2.61672,0.108461
38.5,0.868204,0.0342176,2.21057,0.0358715,-0.00590286,0.00584782,2.68362,0.106625
38.55,0.890163,0.0335029,2.21191,0.0357842,-0.00455972,0.00584654,2.75177,0.104732
38.6,0.912579,0.0327585,2.21351,0.0357083,-0.00296283,0.00588783,2.8211,0.102785
38.65,0.935451,0.0319842,2.21538,0.0356452,-0.00109303,0.00597271,2.89154,0.10079
38.7,0.958774,0.0311803,2.21755,0.0355954,0.00107992,0.00609679,2.96297,0.0987524
38.75,0.982538,0.0303471,2.22006,0.0355571,0.00359262,0.00625124,3.03529,0.0966783
38.8,1.00673,0.0294858,2.22297,0.0355277,0.0064994,0.00642447,3.10834,0.0945771
38.85,1.03132,0.0285978,2.22634,0.0355024,0.00986936,0.00660388,3.18195,0.0924596
38.9,1.0563,0.0276849,2.23026,0.0354751,0.0137843,0.00677739,3.25593,0.0903377
38.95,1.08161,0.0267494,2.23481,0.0354389,0.0183406,0.00693415,3.33001,0.0882256
39,1.10721,0.0257945,2.24013,0.0353866,0.0236541,0.00706559,3.40392,0.0861395
39.05,1.13304,0.0248235,2.24633,0.0353105,0.0298547,0.00716556,3.47736,0.0840956
39.1,1.15904,0.0238408,2.25355,0.0352042,0.0370779,0.00723108,3.55,0.082113
39.15,1.18512,0.0228511,2.26194,0.0350607,0.0454635,0.00726146,3.62152,0.0802047
39.2,1.21118,0.02186,2.27162,0.0348739,0.0551481,0.00725914,3.69157,0.0783824
39.25,1.2371,0.0208738,2.28273,0.0346394,0.0662551,0.00722974,3.75987,0.0766559
39.3,1.26275,0.0198997,2.29535,0.0343534,0.0788803,0.00718178,3.82611,0.0750305
39.35,1.28798,0.0189456,2.30955,0.0340146,0.093078,0.0071281,3.89006,0.0735101
39.4,1.31262,0.0180199,2.32532,0.0336238,0.108847,0.00708518,3.95153,0.0720945
39.45,1.33649,0.0171318,2.34258,0.0331845,0.12611,0.00707252,4.01035,0.0707823
39.5,1.35938,0.0162906,2.36117,0.032704,0.144693,0.00711121,4.06642,0.0695708
39.55,1.38108,0.0155055,2.38079,0.0321924,0.164316,0.00721986,4.11958,0.0684572
39.6,1.40137,0.0147851,2.40105,0.0316632,0.184581,0.00741029,4.16967,0.0674387
39.65,1.42,0.0141376,2.42144,0.0311341,0.204966,0.00768168,4.21638,0.0665171
39.7,1.43674,0.0135694,2.44131,0.0306236,0.224842,0.00802027,4.25931,0.0656942
39.75,1.45138,0.0130854,2.45997,0.030152,0.243497,0.00839952,4.29785,0.0649762
39.8,1.46369,0.0126886,2.47665,0.0297378,0.260173,0.00878492,4.33124,0.0643711
39.85,1.47348,0.0123803,2.4906,0.029398,0.274126,0.00913727,4.35862,0.0638881
39.9,1.48061,0.0121608,2.50115,0.0291458,0.28468,0.00941942,4.37909,0.0635361
39.95,1.48495,0.0120295,2.50777,0.0289906,0.291298,0.009601,4.3919,0.0633211
