tau,C1,C1_err,C2raw,C2raw_err,C2conn,C2conn_err,C3,C3_err
28.35,0.0120314,0.0660177,3.64618,0.0468088,-0.0318962,0.0111588,0.0730426,0.420665
28.4,0.0132328,0.0664852,3.64176,0.0469918,-0.0363148,0.011158,0.0634647,0.422211
28.45,0.0149677,0.0669927,3.6413,0.0472483,-0.0367813,0.0108943,0.0708677,0.426607
28.5,0.0169556,0.0675042,3.63967,0.0469417,-0.0384125,0.0106495,0.0676962,0.430097
28.55,0.019309,0.0680258,3.63919,0.0470081,-0.0388916,0.0101945,0.0988815,0.432249
28.6,0.0213409,0.0685887,3.64157,0.0473365,-0.0365118,0.00991309,0.121792,0.43487
28.65,0.0237953,0.0691543,3.64242,0.0476702,-0.0356568,0.00973701,0.141922,0.437354
28.7,0.0266257,0.0697326,3.64265,0.0478904,-0.0354332,0.0098815,0.163212,0.439517
28.75,0.0291719,0.0702993,3.64298,0.0484746,-0.0351031,0.0100094,0.178747,0.441858
28.8,0.0315313,0.070845,3.64152,0.0489566,-0.0365592,0.0101753,0.17971,0.445456
28.85,0.0337092,0.0713684,3.6416,0.0491848,-0.0364761,0.0105785,0.18103,0.44755
28.9,0.0359231,0.0719041,3.64164,0.0493035,-0.0364423,0.0108476,0.186055,0.449357
28.95,0.0382836,0.0724338,3.64384,0.0493802,-0.03424,0.0112926,0.188852,0.451431
29,0.0408347,0.0729601,3.64721,0.0494005,-0.030869,0.0117743,0.215248,0.45668
29.05,0.0433913,0.0735069,3.64548,0.0494578,-0.0326037,0.0124107,0.258749,0.460847
29.1,0.0462647,0.0740433,3.64406,0.0495858,-0.0340164,0.0126914,0.292577,0.465177
29.15,0.0492379,0.0745795,3.64523,0.0497315,-0.0328474,0.0127106,0.327513,0.469158
29.2,0.0524007,0.0751308,3.64679,0.0494401,-0.0312916,0.0122882,0.381566,0.471943
29.25,0.0554539,0.0756713,3.64782,0.0489959,-0.0302553,0.0119748,0.42841,0.475858
29.3,0.0579995,0.0761508,3.65192,0.0485785,-0.0261641,0.0117562,0.45796,0.478529
29.35,0.0607235,0.0766043,3.65586,0.0481885,-0.0222159,0.0119613,0.489939,0.480917
29.4,0.0626897,0.077063,3.65612,0.0481055,-0.0219561,0.0118701,0.501308,0.484858
29.45,0.0648547,0.0775313,3.65691,0.0481612,-0.0211739,0.0116302,0.514718,0.490866
29.5,0.0667964,0.0779457,3.65696,0.0481115,-0.0211176,0.0110548,0.509228,0.495718
29.55,0.0683306,0.0783226,3.6565,0.047905,-0.0215838,0.0109841,0.501472,0.499987
29.6,0.0697469,0.0786772,3.65115,0.048123,-0.026926,0.0116753,0.486072,0.502996
29.65,0.0711128,0.0790244,3.6485,0.0479236,-0.0295817,0.012081,0.494349,0.50661
29.7,0.0727012,0.0793593,3.64503,0.04797,-0.0330473,0.0125392,0.525402,0.509183
29.75,0.0746176,0.0796266,3.64194,0.0473171,-0.0361415,0.01246,0.558915,0.509317
29.8,0.0758983,0.0798582,3.63822,0.0470039,-0.0398552,0.0126592,0.557767,0.510352
29.85,0.0769578,0.0800527,3.63497,0.0468707,-0.04311,0.0132577,0.557127,0.51128
29.9,0.0776227,0.0801939,3.63083,0.0469115,-0.0472535,0.0130466,0.554166,0.511223
29.95,0.0777341,0.0803303,3.63128,0.047143,-0.0467959,0.0129815,0.53647,0.512911
30,0.0784688,0.0804125,3.63304,0.0475246,-0.0450369,0.0130629,0.551951,0.51486
30.05,0.078499,0.0804173,3.63053,0.0482442,-0.047549,0.0134414,0.561733,0.516296
30.1,0.078271,0.0803937,3.63508,0.048885,-0.0430025,0.0138676,0.552371,0.517718
30.15,0.0776445,0.0802853,3.63684,0.0493587,-0.0412444,0.0139201,0.548164,0.516643
30.2,0.0771668,0.0801038,3.63812,0.0492492,-0.0399642,0.0137817,0.562258,0.513613
30.25,0.0759229,0.0798674,3.64409,0.0493943,-0.0339939,0.0135538,0.564574,0.512274
30.3,0.073702,0.0795844,3.64635,0.0493638,-0.0317332,0.0131693,0.526246,0.510637
30.35,0.0715555,0.0793301,3.64783,0.0491152,-0.0302503,0.0126015,0.498961,0.510264
30.4,0.0698298,0.0789963,3.64849,0.0491188,-0.029586,0.0118094,0.481261,0.510117
30.45,0.0675602,0.0786254,3.64678,0.0491547,-0.0312967,0.011103,0.467866,0.508496
30.5,0.0655095,0.0782171,3.64442,0.0492393,-0.033658,0.0110212,0.466743,0.507581
30.55,0.0630656,0.0777813,3.64254,0.0492216,-0.0355437,0.0107412,0.44441,0.503796
30.6,0.0600246,0.077331,3.64082,0.049049,-0.0372562,0.0102029,0.409699,0.498943
30.65,0.0575493,0.0767823,3.63875,0.0490005,-0.039326,0.0104944,0.379213,0.491465
30.7,0.0549111,0.076226,3.63572,0.048896,-0.0423564,0.0109077,0.355232,0.484859
30.75,0.0524508,0.075741,3.63606,0.0488711,-0.0420218,0.0112976,0.330439,0.48147
30.8,0.0499578,0.0752312,3.63559,0.0487403,-0.0424853,0.0111289,0.309743,0.478573
30.85,0.048006,0.0747115,3.63746,0.0489372,-0.0406241,0.0114616,0.313121,0.475258
30.9,0.0463307,0.0741548,3.64373,0.0487936,-0.0343508,0.0120334,0.307633,0.471978
30.95,0.044176,0.0735646,3.64648,0.0487256,-0.0316034,0.0127395,0.287749,0.467301
31,0.042289,0.0730009,3.64855,0.0487392,-0.029532,0.0130675,0.275692,0.462752
31.05,0.0401458,0.0724588,3.65087,0.048909,-0.0272086,0.0135905,0.270924,0.459425
31.1,0.0375327,0.0718988,3.65115,0.0491777,-0.0269278,0.0139282,0.260865,0.456065
31.15,0.0345929,0.071286,3.64647,0.0492233,-0.0316141,0.0138042,0.248217,0.450414
31.2,0.0317134,0.0706683,3.64525,0.0488904,-0.0328316,0.0134162,0.227461,0.446614
31.25,0.0289899,0.0700585,3.64077,0.0485483,-0.0373129,0.0129411,0.198081,0.443739
31.3,0.0263212,0.0694053,3.63704,0.0482449,-0.041042,0.0124775,0.181236,0.440571
31.35,0.0237918,0.0687868,3.63527,0.0482555,-0.0428111,0.0120443,0.155044,0.436945
31.4,0.0216125,0.0681841,3.63638,0.0480921,-0.0416967,0.0119417,0.142165,0.43352
31.45,0.0191707,0.0676249,3.63999,0.0485486,-0.0380914,0.0116438,0.132632,0.430882
31.5,0.0169965,0.0670414,3.64271,0.0486442,-0.0353652,0.0113615,0.130089,0.426639
31.55,0.0148363,0.0665121,3.64486,0.0484612,-0.0332147,0.011489,0.115737,0.423785
31.6,0.0128604,0.0660265,3.64639,0.0485364,-0.0316884,0.0116199,0.113932,0.421402
31.65,0.011131,0.0655451,3.64565,0.0483422,-0.0324326,0.0115624,0.124742,0.417412
31.7,0.00961127,0.0651359,3.6455,0.0481535,-0.0325824,0.0112422,0.124118,0.416471
31.75,0.00797837,0.0646874,3.64445,0.0480333,-0.0336312,0.0109874,0.0832646,0.415419
31.8,0.00648355,0.064245,3.64364,0.0481979,-0.0344393,0.0111299,0.0555323,0.41482
31.85,0.00522436,0.0638174,3.6443,0.0480989,-0.0337795,0.0117327,0.0226283,0.412705
31.9,0.00463955,0.0634487,3.6459,0.0482665,-0.032179,0.0119292,0.00570621,0.409319
31.95,0.00385143,0.0630703,3.64405,0.0482219,-0.0340334,0.0116006,-0.00763776,0.40404
32,0.00309648,0.0627308,3.64022,0.0476292,-0.0378642,0.0109719,-0.0225933,0.398582
32.05,0.0027297,0.0624088,3.64105,0.0472288,-0.0370343,0.0105636,-0.0167456,0.393987
32.1,0.00264877,0.0621393,3.64242,0.0469345,-0.0356612,0.0104342,-0.0158858,0.392049
32.15,0.0026771,0.06195,3.64099,0.0466895,-0.0370853,0.0103233,-0.00601531,0.392219
32.2,0.00256615,0.0617895,3.63769,0.0461912,-0.0403894,0.0104501,-0.0145958,0.391074
32.25,0.00229685,0.061655,3.63605,0.0459544,-0.0420289,0.0102604,-0.0224537,0.390546
32.3,0.00167748,0.0615025,3.6367,0.0458961,-0.0413799,0.0105654,-0.0415787,0.390718
32.35,0.00111456,0.0613704,3.63956,0.0459498,-0.0385167,0.0107347,-0.0496132,0.389694
32.4,0.0012223,0.0611879,3.64116,0.046286,-0.0369166,0.0108342,-0.0502674,0.386987
32.45,0.000929457,0.0610237,3.64359,0.0466102,-0.0344932,0.0112661,-0.0744221,0.38563
32.5,0.00125799,0.060838,3.64611,0.0467705,-0.0319658,0.0114641,-0.0631539,0.384054
32.55,0.0017514,0.0606902,3.64413,0.0467088,-0.0339494,0.0117057,-0.0617013,0.382617
32.6,0.00194912,0.0604832,3.63783,0.0465567,-0.0402528,0.0119959,-0.0637068,0.37888
32.65,0.00273455,0.0602665,3.63613,0.0464021,-0.0419525,0.0123186,-0.0537142,0.375627
32.7,0.00376188,0.0600881,3.63767,0.0466502,-0.0404093,0.0122983,-0.0242306,0.375788
32.75,0.0047906,0.0598427,3.64167,0.0469535,-0.036411,0.0124,0.0275531,0.372624
32.8,0.00559164,0.0596897,3.64695,0.0472057,-0.0311319,0.0123385,0.0637089,0.373303
32.85,0.0068822,0.0595093,3.64863,0.0471213,-0.0294484,0.0123379,0.102606,0.371472
32.9,0.0079478,0.0593061,3.65343,0.0471366,-0.0246453,0.0120533,0.13101,0.369261
32.95,0.00923388,0.0590709,3.65272,0.0470752,-0.0253581,0.0115596,0.166795,0.365703
33,0.010428,0.0588957,3.65512,0.0475801,-0.0229592,0.0120105,0.19365,0.36473
33.05,0.011649,0.0587811,3.65661,0.047858,-0.0214653,0.0124255,0.212272,0.366424
33.1,0.0123681,0.0586188,3.65796,0.0478296,-0.0201168,0.0123294,0.225195,0.366151
33.15,0.0130305,0.0584551,3.66015,0.0476799,-0.0179332,0.0121988,0.221189,0.36506
33.2,0.0137827,0.0582984,3.66186,0.0475217,-0.0162235,0.0120427,0.218268,0.365922
33.25,0.0145283,0.0580912,3.66024,0.0472917,-0.0178409,0.0120494,0.202215,0.367112
33.3,0.014745,0.0578905,3.6598,0.0470618,-0.018284,0.0122358,0.18192,0.367482
33.35,0.0150863,0.05767,3.65747,0.0467712,-0.0206076,0.0122701,0.177603,0.366569
33.4,0.0152005,0.0574752,3.65345,0.0464303,-0.0246269,0.0121902,0.162393,0.367351
33.45,0.0163483,0.0573445,3.65366,0.0465296,-0.0244159,0.0121626,0.173047,0.37148
33.5,0.0173139,0.0572021,3.65269,0.046858,-0.0253863,0.0116849,0.178407,0.372509
33.55,0.0184163,0.0570585,3.65215,0.0472002,-0.025928,0.0110802,0.188086,0.374419
33.6,0.0197385,0.0569489,3.65379,0.0472384,-0.0242903,0.0109048,0.216384,0.377292
33.65,0.0210667,0.0568155,3.6571,0.0469603,-0.0209768,0.0110285,0.23938,0.38114
33.7,0.0227823,0.0566416,3.65812,0.0464079,-0.0199637,0.0110172,0.266433,0.380414
33.75,0.0246227,0.0564129,3.65586,0.0461158,-0.0222218,0.0110561,0.299736,0.37598
33.8,0.0262575,0.0561915,3.65022,0.0462655,-0.0278641,0.0110518,0.328646,0.371594
33.85,0.0278961,0.0559445,3.64401,0.0463186,-0.034066,0.0112875,0.332789,0.364836
33.9,0.0299922,0.0557547,3.64527,0.0469106,-0.0328137,0.011822,0.33012,0.361951
33.95,0.0325947,0.0555482,3.64609,0.047143,-0.0319858,0.0120158,0.354321,0.359548
34,0.0344555,0.0553532,3.64862,0.0473605,-0.0294631,0.0122026,0.355237,0.358395
34.05,0.0364825,0.0552017,3.65486,0.0475897,-0.0232178,0.0119645,0.360114,0.358646
34.1,0.0384803,0.0550595,3.65772,0.0477753,-0.0203624,0.0116987,0.376314,0.359091
34.15,0.0410027,0.0549267,3.66139,0.0479383,-0.016691,0.0116928,0.392518,0.357176
34.2,0.0433823,0.054801,3.66635,0.0481788,-0.0117343,0.0117449,0.417478,0.35665
34.25,0.0460697,0.0546403,3.66626,0.0481956,-0.0118216,0.0117474,0.460475,0.354826
34.3,0.0489326,0.0544809,3.66551,0.0483856,-0.012574,0.0118033,0.490621,0.351988
34.35,0.0520468,0.0543625,3.66216,0.0483622,-0.0159183,0.0119003,0.523993,0.349721
34.4,0.0546927,0.0542999,3.66187,0.0482608,-0.0162059,0.0117981,0.528027,0.348727
34.45,0.057279,0.0542286,3.66208,0.0481228,-0.0160039,0.0116344,0.532026,0.349554
34.5,0.060307,0.0541257,3.65924,0.0480142,-0.0188387,0.011829,0.564023,0.351028
34.55,0.0633275,0.0540294,3.65829,0.0478751,-0.0197862,0.0124099,0.590164,0.352657
34.6,0.0660077,0.053946,3.65875,0.0475838,-0.0193268,0.0124504,0.599865,0.355
34.65,0.0683852,0.0538426,3.66001,0.0473465,-0.0180667,0.0123436,0.597814,0.3565
34.7,0.0708623,0.0537282,3.66159,0.0474766,-0.0164904,0.0126253,0.590818,0.356173
34.75,0.0733688,0.0536121,3.65933,0.0473958,-0.0187516,0.0123487,0.600162,0.354142
34.8,0.0762478,0.0535485,3.65553,0.0472136,-0.0225529,0.0122489,0.600117,0.353085
34.85,0.0799864,0.0535209,3.65199,0.0475344,-0.0260895,0.011878,0.637561,0.354258
34.9,0.0834839,0.0535481,3.65326,0.0477717,-0.0248171,0.0117469,0.652201,0.357618
34.95,0.0868398,0.053554,3.65396,0.0479233,-0.0241188,0.0116131,0.618226,0.359482
35,0.0906909,0.0535194,3.65531,0.0480303,-0.0227722,0.0117709,0.619408,0.360713
35.05,0.0951744,0.0534587,3.65866,0.0478722,-0.0194159,0.0116139,0.637059,0.360295
35.1,0.0992273,0.0533762,3.66046,0.0481101,-0.0176166,0.0117047,0.647209,0.357924
35.15,0.103442,0.0533187,3.66226,0.0484836,-0.0158199,0.0119728,0.669973,0.356622
35.2,0.107723,0.0532441,3.66687,0.0489075,-0.0112066,0.012467,0.693436,0.356377
35.25,0.112296,0.0531843,3.67185,0.0492228,-0.00623268,0.0129057,0.738553,0.355824
35.3,0.117298,0.0531152,3.67301,0.0498496,-0.00506468,0.0129238,0.780211,0.3558
35.35,0.122872,0.0530578,3.67345,0.0501944,-0.00462534,0.0130455,0.831051,0.354441
35.4,0.128564,0.0530247,3.6741,0.0502753,-0.00397952,0.013009,0.893676,0.353157
35.45,0.133629,0.0530143,3.67622,0.0500548,-0.00185834,0.0128955,0.925709,0.35356
35.5,0.138962,0.0530092,3.67652,0.0499635,-0.00156234,0.0127515,0.962596,0.353965
35.55,0.144663,0.0529705,3.67865,0.0499615,0.000573736,0.0123583,1.01522,0.354276
35.6,0.150593,0.0529138,3.67911,0.0497781,0.00102604,0.0120818,1.05283,0.354505
35.65,0.155857,0.0528301,3.68298,0.0496099,0.00489848,0.0122899,1.0686,0.35556
35.7,0.161264,0.0527102,3.68708,0.0497051,0.00900217,0.0125308,1.08743,0.357631
35.75,0.166902,0.0525984,3.68767,0.0495894,0.00959041,0.0123548,1.10594,0.356872
35.8,0.173373,0.0524932,3.68605,0.0496677,0.00796782,0.0121686,1.15463,0.355957
35.85,0.179734,0.0523726,3.68233,0.0497861,0.00425506,0.0122861,1.19127,0.355557
35.9,0.186063,0.0522873,3.68027,0.0499552,0.00218672,0.0123416,1.21488,0.356296
35.95,0.192621,0.0521577,3.67965,0.0500769,0.00156914,0.0124697,1.25463,0.354393
36,0.199118,0.0519843,3.67804,0.0501557,-3.83069e-05,0.0125682,1.28416,0.349853
36.05,0.205998,0.0518289,3.67706,0.0500896,-0.00102401,0.0128008,1.329,0.347788
36.1,0.212779,0.0516249,3.67138,0.0501998,-0.00670064,0.0130347,1.37692,0.345184
36.15,0.220079,0.0514691,3.67006,0.0499523,-0.00801804,0.0129847,1.43501,0.345306
36.2,0.227251,0.0512922,3.66504,0.0496386,-0.0130389,0.0128974,1.47425,0.345775
36.25,0.234666,0.0510841,3.66055,0.0493807,-0.0175272,0.0126962,1.50941,0.344379
36.3,0.242291,0.0508639,3.65605,0.0490696,-0.0220283,0.0126054,1.55431,0.343288
36.35,0.249984,0.050676,3.65327,0.0489413,-0.024805,0.01259,1.58004,0.3433
36.4,0.258078,0.0504329,3.65252,0.0487773,-0.0255569,0.0125563,1.61676,0.341322
36.45,0.266454,0.0501189,3.65364,0.0483803,-0.024443,0.0125924,1.65152,0.338135
36.5,0.274981,0.0497422,3.65157,0.0478001,-0.0265143,0.0125335,1.69726,0.333185
36.55,0.284004,0.0493816,3.64754,0.0471276,-0.0305408,0.0126093,1.75114,0.328023
36.6,0.293322,0.049004,3.64376,0.0467275,-0.0343218,0.0129827,1.78718,0.326031
36.65,0.30327,0.0485879,3.64201,0.0468945,-0.0360664,0.0131344,1.84031,0.323569
36.7,0.313662,0.0481594,3.639,0.047102,-0.0390823,0.0131202,1.89472,0.320994
36.75,0.324429,0.04775,3.63925,0.0467769,-0.0388313,0.012971,1.9468,0.317872
36.8,0.335151,0.0473499,3.64207,0.046823,-0.0360121,0.0127754,2.00377,0.31633
36.85,0.346539,0.0468739,3.64352,0.0465839,-0.0345624,0.0125837,2.06999,0.312682
36.9,0.35858,0.0463984,3.64691,0.0467415,-0.0311723,0.0122524,2.15063,0.310897
36.95,0.371083,0.045887,3.64716,0.0470453,-0.0309184,0.0124814,2.23896,0.309948
37,0.384021,0.0453703,3.65135,0.0471189,-0.0267339,0.0129251,2.33143,0.309751
37.05,0.39738,0.0448308,3.65245,0.0470381,-0.0256344,0.0129819,2.43362,0.307137
37.1,0.41112,0.0443356,3.65362,0.0468833,-0.0244552,0.0127386,2.5531,0.30723
37.15,0.425042,0.0437911,3.65598,0.0467263,-0.0221043,0.0124267,2.6605,0.305884
37.2,0.438647,0.0431762,3.6573,0.0463391,-0.020775,0.0121844,2.73409,0.302786
37.25,0.453353,0.0425906,3.6617,0.0464308,-0.0163814,0.0125278,2.82244,0.301909
37.3,0.468853,0.0419345,3.66415,0.0464822,-0.0139284,0.0126143,2.91402,0.299577
37.35,0.484926,0.0412229,3.66273,0.0467393,-0.0153511,0.0128777,3.0043,0.293309
37.4,0.500946,0.0404947,3.65868,0.0468342,-0.0193973,0.0129835,3.0746,0.286099
37.45,0.517651,0.0397587,3.65619,0.046729,-0.0218923,0.0129061,3.15738,0.279346
37.5,0.535031,0.0390185,3.6505,0.0468501,-0.027584,0.0131569,3.25182,0.272223
37.55,0.552964,0.0383047,3.649,0.0471445,-0.0290801,0.0132272,3.36027,0.266469
37.6,0.571619,0.0375761,3.65068,0.0473485,-0.0274043,0.0131338,3.48067,0.261203
37.65,0.59071,0.036863,3.65026,0.0475097,-0.0278234,0.0131276,3.60738,0.257075
37.7,0.610188,0.0360893,3.6528,0.0477786,-0.0252792,0.0133326,3.72802,0.25296
37.75,0.629995,0.0353442,3.65467,0.047939,-0.0234101,0.0135375,3.84662,0.251717
37.8,0.650673,0.0345522,3.65338,0.0481629,-0.0246992,0.0137502,3.98716,0.248725
37.85,0.672151,0.0337609,3.65384,0.0485444,-0.0242381,0.0139761,4.14001,0.246851
37.9,0.69398,0.0329341,3.65542,0.0486561,-0.0226605,0.0139723,4.30406,0.243696
37.95,0.716309,0.0320566,3.65699,0.0485828,-0.0210907,0.0138421,4.46274,0.238997
38,0.738469,0.0311584,3.65593,0.0484168,-0.0221478,0.0135101,4.60667,0.233769
38.05,0.761273,0.0302618,3.65395,0.0484106,-0.0241275,0.0132749,4.76028,0.22997
38.1,0.784295,0.0293442,3.65179,0.0479462,-0.0262908,0.0127724,4.91992,0.222084
38.15,0.807855,0.0284817,3.65321,0.0480116,-0.0248647,0.0127095,5.08182,0.21917
38.2,0.831693,0.0276844,3.65253,0.0482919,-0.0255519,0.0128124,5.21664,0.215648
38.25,0.856204,0.0268222,3.65047,0.0482691,-0.0276069,0.0125659,5.34587,0.211326
38.3,0.880758,0.0259487,3.64838,0.0483578,-0.0297031,0.012438,5.47106,0.20578
38.35,0.90611,0.0250928,3.64841,0.0486103,-0.0296742,0.0126063,5.6185,0.202954
38.4,0.93184,0.0242308,3.64989,0.0491901,-0.0281863,0.0127587,5.78212,0.203081
38.45,0.958022,0.0233759,3.65043,0.0495026,-0.0276498,0.0127418,5.94507,0.202453
38.5,0.984872,0.0225299,3.65067,0.0496887,-0.0274117,0.0124228,6.12045,0.200018
38.55,1.01209,0.0217421,3.65405,0.0493497,-0.0240279,0.0123039,6.28512,0.195339
38.6,1.0399,0.0209724,3.65821,0.0492064,-0.01987,0.0124833,6.47398,0.193875
38.65,1.06749,0.0201706,3.65966,0.0489407,-0.0184231,0.012395,6.64393,0.190703
38.7,1.09512,0.0193834,3.65972,0.0483582,-0.0183548,0.0120124,6.79051,0.186952
38.75,1.12331,0.0186313,3.66259,0.0480304,-0.0154942,0.0122554,6.95013,0.183516
38.8,1.15205,0.0179013,3.66601,0.0479418,-0.0120661,0.0124761,7.13419,0.179477
38.85,1.18117,0.0171913,3.67084,0.0473064,-0.00723628,0.0122149,7.31165,0.173543
38.9,1.21019,0.0165408,3.67545,0.0470136,-0.00262601,0.0119422,7.498,0.170844
38.95,1.23975,0.0159498,3.67622,0.046495,-0.00186119,0.0114954,7.67656,0.168818
39,1.26941,0.0153863,3.6815,0.0459187,0.00341915,0.0112654,7.87276,0.167087
39.05,1.30009,0.0148214,3.69049,0.0456201,0.0124132,0.0112166,8.08553,0.166328
39.1,1.3306,0.0142427,3.69616,0.0450469,0.018076,0.0114923,8.26702,0.164229
39.15,1.36097,0.0136908,3.70128,0.0445093,0.0232023,0.0115069,8.44107,0.160389
39.2,1.39134,0.0132104,3.70874,0.0445891,0.0306614,0.0111448,8.6149,0.160028
39.25,1.42212,0.012793,3.71928,0.044523,0.0412051,0.0107294,8.81116,0.160219
39.3,1.45327,0.0124315,3.73671,0.0449291,0.0586309,0.0105315,9.03883,0.164463
39.35,1.48416,0.0120809,3.75572,0.045123,0.0776375,0.0107822,9.26656,0.16916
39.4,1.51502,0.0117848,3.7785,0.0453594,0.100422,0.011101,9.49517,0.172972
39.45,1.5458,0.0116078,3.80808,0.0459668,0.129996,0.0113043,9.74594,0.179652
39.5,1.57611,0.0114901,3.84385,0.0465548,0.165771,0.0110784,10.0124,0.185863
39.55,1.60612,0.0114179,3.885,0.0472453,0.206923,0.0113618,10.2808,0.194072
39.6,1.63596,0.0114419,3.93908,0.0484732,0.260997,0.0120424,10.6019,0.207482
39.65,1.66583,0.011456,4.00474,0.0499242,0.326656,0.013285,10.9808,0.224256
39.7,1.69605,0.0114868,4.08859,0.0516608,0.410514,0.0146303,11.4645,0.246241
39.75,1.72704,0.0115447,4.19255,0.0537628,0.514471,0.016152,12.0479,0.271771
39.8,1.75863,0.0116675,4.32007,0.0562994,0.641987,0.0181126,12.7503,0.299386
39.85,1.79225,0.01181,4.48467,0.0592356,0.806588,0.020716,13.6655,0.331979
39.9,1.82861,0.0119384,4.69247,0.062028,1.01439,0.0232757,14.8338,0.363359
39.95,1.8685,0.0120221,4.95168,0.0646265,1.2736,0.0254392,16.3472,0.392705
