source,trial,sep
mc,149,12.3397
mc,150,0.348399
mc,150,0.221476
mc,150,0.0860493
mc,150,0.0262603
mc,150,9.67542
mc,150,1.63307
mc,150,0.461867
mc,150,8.5844
mc,150,8.17825
mc,150,3.89886
mc,150,0.00950322
mc,150,4.22407
mc,150,0.41825
mc,150,2.23412
mc,151,0.139188
mc,151,7.25069
mc,151,0.131221
mc,151,0.796341
mc,151,0.871578
mc,151,9.04048
mc,151,0.0325595
mc,151,2.88059
mc,151,0.0783381
mc,151,18.779
mc,152,0.373394
mc,152,0.138796
mc,152,8.27528
mc,152,0.0395482
mc,152,0.154399
mc,152,7.91416
mc,152,0.335246
mc,152,0.0504361
mc,152,0.0797431
mc,152,4.62893
mc,152,1.97236
mc,152,4.35091
mc,152,0.23434
mc,152,6.69599
mc,152,0.0651687
mc,152,1.64998
mc,152,0.339882
mc,152,2.70145
mc,153,0.000353638
mc,153,0.416172
mc,153,0.0451641
mc,153,4.54192
mc,153,1.38385
mc,153,0.0978509
mc,153,0.308976
mc,153,4.27927
mc,153,1.86863
mc,153,3.54763
mc,153,0.234305
mc,153,1.51527
mc,153,0.554694
mc,153,3.68912
mc,153,0.028146
mc,153,4.00868
mc,153,0.33568
mc,153,3.07329
mc,153,1.04572
mc,153,2.77429
mc,153,1.17284
mc,153,1.22128
mc,153,0.0082015
mc,153,3.84866
mc,154,1.95103
mc,154,3.411
mc,154,0.144129
mc,154,1.6782
mc,154,1.49367
mc,154,0.166409
mc,154,0.151516
mc,154,1.63945
mc,154,0.172339
mc,154,3.52834
mc,154,2.86308
mc,154,1.63769
mc,154,0.148812
mc,154,2.05813
mc,154,0.850688
mc,154,0.101977
mc,154,0.281004
mc,154,3.81101
mc,154,0.523929
mc,154,0.989066
mc,154,1.80045
mc,154,10.5981
mc,155,8.58082
mc,155,1.75322
mc,155,0.272319
mc,155,0.232156
mc,155,2.89875
mc,155,0.175515
mc,155,1.67331
mc,155,0.753145
mc,155,0.137729
mc,155,1.71233
mc,155,0.333912
mc,155,0.329287
mc,155,0.889236
mc,155,0.067239
mc,155,0.262847
mc,155,0.0982235
mc,155,0.150941
mc,155,0.705375
mc,155,0.168908
mc,155,8.11577
mc,155,6.27556
mc,155,0.480411
mc,155,0.129093
mc,155,3.8039
mc,156,0.546329
mc,156,3.64327
mc,156,11.7727
mc,156,4.85226
mc,156,3.57644
mc,156,7.52023
mc,156,1.13757
mc,156,6.95118
mc,157,0.678739
mc,157,2.05653
mc,157,3.23192
mc,157,4.2614
mc,157,3.54077
mc,157,0.0191675
mc,157,7.00694
mc,157,3.44535
mc,157,0.60613
mc,157,3.85291
mc,157,2.71951
mc,157,8.58063
mc,158,1.00103
mc,158,5.00204
mc,158,3.01884
mc,158,0.184626
mc,158,0.141642
mc,158,2.73751
mc,158,2.28045
mc,158,1.1785
mc,158,0.414997
mc,158,0.731432
mc,158,0.134418
mc,158,0.207941
mc,158,0.0863832
mc,158,0.592671
mc,158,1.89566
mc,158,1.49836
mc,158,0.397532
mc,158,2.4078
mc,158,6.99529
mc,158,0.120868
mc,158,2.10848
mc,158,4.60873
mc,158,0.0262531
mc,158,2.22855
mc,159,3.76535
mc,159,0.114467
mc,159,4.56655
mc,159,2.66586
mc,159,2.02493
mc,159,2.41591
mc,159,0.5277
mc,159,0.698329
mc,159,0.0548547
mc,159,0.632636
mc,159,5.45772
mc,159,2.58835
mc,159,0.211253
mc,159,1.06242
mc,159,0.0691557
mc,159,5.45606
mc,159,0.304558
mc,159,7.3839
mc,160,1.61878
mc,160,0.734334
mc,160,0.130518
mc,160,2.73257
mc,160,6.82737
mc,160,0.241327
mc,160,12.1271
mc,160,0.172108
mc,160,2.83218
mc,160,0.127938
mc,160,2.50329
mc,160,2.71574
mc,160,0.0567995
mc,160,0.353925
mc,160,1.40931
mc,160,0.639978
mc,160,0.0440491
mc,160,3.36646
mc,160,0.494915
mc,160,0.871295
mc,161,1.0445
mc,161,2.35416
mc,161,2.87792
mc,161,0.0997994
mc,161,0.787673
mc,161,0.411955
mc,161,4.20133
mc,161,1.06069
mc,161,2.28191
mc,161,4.76154
mc,161,0.17753
mc,161,0.504948
mc,161,8.75958
mc,161,0.0650052
mc,161,0.897104
mc,161,1.16675
mc,161,3.67513
mc,161,0.735298
mc,161,1.34083
mc,161,0.147756
mc,161,1.02948
mc,161,1.61913
mc,162,6.29599
mc,162,2.76624
mc,162,1.26656
mc,162,0.764393
mc,162,6.83461
mc,162,2.05127
mc,162,0.193553
mc,162,0.567199
mc,162,9.43392
mc,162,0.194438
mc,162,0.219889
mc,162,0.231285
mc,162,0.198831
mc,162,0.887881
mc,162,5.57525
mc,162,0.361476
mc,162,0.120319
mc,162,2.0369
mc,163,6.08654
mc,163,0.577812
mc,163,5.49927
mc,163,5.90183
mc,163,0.0979596
mc,163,0.212401
mc,163,4.44403
mc,163,1.41682
mc,163,0.195358
mc,163,2.96548
mc,163,0.285198
mc,163,0.291146
mc,163,0.411147
mc,163,11.615
mc,164,0.394364
mc,164,4.43414
mc,164,0.00727986
mc,164,5.45139
mc,164,6.07876
mc,164,2.56452
mc,164,0.676413
mc,164,0.363957
mc,164,5.58646
mc,164,0.292365
mc,164,0.761908
mc,164,2.85885
mc,164,0.327607
mc,164,7.40176
mc,164,0.947959
mc,164,0.551934
mc,164,0.425974
mc,164,0.874348
mc,165,20.0254
mc,165,1.15843
mc,165,0.0534552
mc,165,2.32726
mc,165,0.12357
mc,165,0.352513
mc,165,0.310775
mc,165,0.386211
mc,165,0.205518
mc,165,0.10018
mc,165,0.95106
mc,165,3.85956
mc,165,0.577687
mc,165,1.27328
mc,165,0.588775
mc,165,7.70637
mc,166,0.335851
mc,166,0.808945
mc,166,0.366461
mc,166,0.692682
mc,166,0.142326
mc,166,4.56831
mc,166,0.0649786
mc,166,0.572688
mc,166,3.45875
mc,166,0.00904681
mc,166,0.129955
mc,166,2.06702
mc,166,0.574622
mc,166,0.0588274
mc,166,4.62668
mc,166,0.0860679
mc,166,0.775569
mc,166,1.78213
mc,166,0.231578
mc,166,1.26159
mc,166,2.35682
mc,166,2.22718
mc,166,0.0541511
mc,166,0.226126
mc,166,0.246681
mc,166,1.03826
mc,166,0.209254
mc,166,3.21557
mc,166,2.79099
mc,166,5.0209
mc,167,0.0112181
mc,167,0.641987
mc,167,1.43315
mc,167,0.689085
mc,167,6.06536
mc,167,6.15043
mc,167,1.97969
mc,167,0.47102
mc,167,3.33672
mc,167,3.56873
mc,167,2.07293
mc,167,1.37443
mc,167,4.83477
mc,167,0.289472
mc,167,0.908642
mc,167,0.27154
mc,167,1.44169
mc,167,0.278536
mc,167,1.0151
mc,167,1.07847
mc,167,1.34025
mc,167,0.746781
mc,168,0.646947
mc,168,0.99489
mc,168,1.38502
mc,168,0.14086
mc,168,0.0404269
mc,168,6.21639
mc,168,0.743888
mc,168,0.146232
mc,168,3.53402
mc,168,0.455447
mc,168,0.324668
mc,168,1.69944
mc,168,7.23218
mc,168,3.10825
mc,168,0.480742
mc,168,4.15587
mc,168,3.80578
mc,168,2.00321
mc,168,0.180637
mc,168,0.216947
mc,168,1.10113
mc,168,1.38701
mc,169,0.173355
mc,169,3.60776
mc,169,2.40458
mc,169,0.0128501
mc,169,1.02044
mc,169,2.02919
mc,169,0.628852
mc,169,0.450304
mc,169,0.144869
mc,169,1.36342
mc,169,0.235786
mc,169,2.95196
mc,169,0.0460764
mc,169,3.49933
mc,169,10.5682
mc,169,10.863
mc,170,0.527476
mc,170,0.578982
mc,170,0.374911
mc,170,11.0289
mc,170,1.43574
mc,170,1.16175
mc,170,2.3145
mc,170,4.4986
mc,170,0.0808431
mc,170,1.68387
mc,170,0.00226931
mc,170,3.90247
mc,170,6.35863
mc,170,6.05104
mc,171,2.01586
mc,171,2.35173
mc,171,8.87306
mc,171,4.31656
mc,171,0.244482
mc,171,1.02587
mc,171,0.0624567
mc,171,0.216691
mc,171,4.90158
mc,171,0.028511
mc,171,7.85898
mc,171,0.0499506
mc,171,0.326359
mc,171,5.09429
mc,171,0.161423
mc,171,0.0650459
mc,171,1.19748
mc,171,1.20967
mc,172,0.0132176
mc,172,1.97633
mc,172,0.802958
mc,172,0.30976
mc,172,0.160307
mc,172,0.724449
mc,172,0.191652
mc,172,2.06461
mc,172,0.482529
mc,172,0.510821
mc,172,0.103977
mc,172,7.44428
mc,172,1.88065
mc,172,0.0616128
mc,172,0.19486
mc,172,0.259631
mc,172,0.207859
mc,172,0.0855652
mc,172,0.272195
mc,172,0.0125204
mc,172,2.93333
mc,172,0.452458
mc,172,5.48127
mc,172,2.11992
mc,172,0.128258
mc,172,0.152532
mc,172,0.202463
mc,172,10.77
mc,173,0.357708
mc,173,3.55649
mc,173,0.163373
mc,173,9.28315
mc,173,4.20969
mc,173,0.0428346
mc,173,0.469901
mc,173,1.49944
mc,173,0.111176
mc,173,1.28461
mc,173,1.19787
mc,173,8.89796
mc,173,0.393952
mc,173,5.14458
mc,173,0.817955
mc,173,2.56931
mc,174,0.593181
mc,174,0.375746
mc,174,5.77166
mc,174,2.90663
mc,174,3.28152
mc,174,1.96364
mc,174,3.48372
mc,174,0.483477
mc,174,0.604658
mc,174,1.47058
mc,174,0.242708
mc,174,1.47416
mc,174,2.35999
mc,174,7.05399
mc,174,0.799132
mc,174,0.167318
mc,174,1.42955
mc,174,0.245395
mc,174,0.338649
mc,174,4.9543
mc,175,13.7583
mc,175,10.4556
mc,175,0.0895067
mc,175,0.143436
mc,175,0.0861666
mc,175,15.467
mc,176,0.889818
mc,176,9.88955
mc,176,0.341065
mc,176,0.207833
mc,176,0.154595
mc,176,0.021604
mc,176,3.88586
mc,176,6.39268
mc,176,0.874447
mc,176,7.44683
mc,176,2.36749
mc,176,0.667426
mc,176,0.0816212
mc,176,6.77919
mc,177,3.71156
mc,177,2.59231
mc,177,0.318376
mc,177,1.0254
mc,177,0.270159
mc,177,2.22832
mc,177,0.343906
mc,177,6.55553
mc,177,4.29939
mc,177,0.838727
mc,177,0.496875
mc,177,1.57568
mc,177,0.973192
mc,177,3.45721
mc,177,2.74452
mc,177,0.154372
mc,177,0.773973
mc,177,3.70371
mc,177,1.00955
mc,177,2.92724
mc,178,0.797766
mc,178,0.0401292
mc,178,9.22418
mc,178,0.414254
mc,178,0.100838
mc,178,0.455599
mc,178,0.319497
mc,178,2.38816
mc,178,8.65241
mc,178,2.82091
mc,178,0.453356
mc,178,1.03227
mc,178,2.49481
mc,178,10.8058
mc,179,0.0733573
mc,179,0.305215
mc,179,0.0941122
mc,179,3.08381
mc,179,1.63053
mc,179,0.579418
mc,179,0.0433591
mc,179,1.31062
mc,179,0.0995615
mc,179,0.077959
mc,179,4.10967
mc,179,1.01663
mc,179,5.0689
mc,179,0.496687
mc,179,1.52997
mc,179,0.103534
mc,179,0.445383
mc,179,7.61801
mc,179,7.03642
mc,179,5.27685
mc,180,1.01131
mc,180,9.58354
mc,180,0.153357
mc,180,2.90901
mc,180,2.96883
mc,180,1.72313
mc,180,9.14422
mc,180,1.71064
mc,180,0.101753
mc,180,10.6942
mc,181,9.19754
mc,181,2.0963
mc,181,1.21574
mc,181,9.15531
mc,181,2.43729
mc,181,0.0937162
mc,181,0.115314
mc,181,0.554393
mc,181,0.0289402
mc,181,0.129296
mc,181,0.573603
mc,181,14.4026
mc,182,0.415254
mc,182,1.63499
mc,182,2.63335
mc,182,3.67202
mc,182,3.30916
mc,182,0.437524
mc,182,0.0624611
mc,182,3.53426
mc,182,1.03219
mc,182,2.00039
mc,182,6.41
mc,182,0.049266
mc,182,0.0410371
mc,182,0.205277
mc,182,1.56011
mc,182,0.121223
mc,182,1.16821
mc,182,0.741221
mc,182,0.208526
mc,182,2.54522
mc,182,4.36316
mc,182,3.85515
mc,183,0.191075
mc,183,2.29164
mc,183,0.295237
mc,183,0.0708644
mc,183,1.49152
mc,183,0.152022
mc,183,6.48787
mc,183,0.0287451
mc,183,1.47933
mc,183,0.248712
mc,183,1.5694
mc,183,0.337189
mc,183,1.51568
mc,183,3.14549
mc,183,0.278476
mc,183,0.968221
mc,183,1.27424
mc,183,3.49973
mc,183,0.191959
mc,183,0.0635092
mc,183,6.08035
mc,183,8.33874
mc,184,0.167309
mc,184,2.43346
mc,184,0.149891
mc,184,2.34878
mc,184,1.31047
mc,184,0.370405
mc,184,0.408023
mc,184,6.92323
mc,184,0.981923
mc,184,0.21373
mc,184,5.39592
mc,184,3.30271
mc,184,2.65222
mc,184,0.44573
mc,184,3.34014
mc,184,0.287435
mc,184,2.97994
mc,184,0.0206521
mc,184,0.81199
mc,184,5.45604
mc,185,1.12789
mc,185,0.373371
mc,185,12.9788
mc,185,0.017543
mc,185,4.50735
mc,185,0.0613115
mc,185,4.12682
mc,185,0.145186
mc,185,15.1514
mc,185,0.000913296
mc,185,0.72602
mc,185,0.783326
mc,186,0.335585
mc,186,4.08144
mc,186,4.79659
mc,186,7.94827
mc,186,0.527292
mc,186,2.77632
mc,186,2.89109
mc,186,1.24025
mc,186,2.52414
mc,186,2.63586
mc,186,0.00102931
mc,186,10.2421
mc,187,2.30549
mc,187,2.1038
mc,187,4.33596
mc,187,1.28114
mc,187,1.66692
mc,187,0.782668
mc,187,0.0187914
mc,187,2.02023
mc,187,5.20549
mc,187,0.21056
mc,187,5.07657
mc,187,4.45774
mc,187,3.06502
mc,187,7.46963
mc,188,0.498029
mc,188,1.85075
mc,188,1.8098
mc,188,2.52289
mc,188,4.19249
mc,188,1.8047
mc,188,2.86865
mc,188,0.165738
mc,188,1.86083
mc,188,0.0571155
mc,188,1.25413
mc,188,3.59496
mc,188,13.8776
mc,188,3.64236
mc,189,0.133585
mc,189,0.52502
mc,189,5.47622
mc,189,3.36699
mc,189,5.71612
mc,189,4.95981
mc,189,0.145135
mc,189,3.14321
mc,189,0.0322411
mc,189,0.123359
mc,189,0.238851
mc,189,1.11157
mc,189,10.6907
mc,189,0.011606
mc,189,0.272619
mc,189,1.81695
mc,189,0.0765211
mc,189,2.15952
mc,190,8.91292
mc,190,0.107916
mc,190,2.12915
mc,190,0.748868
mc,190,0.464636
mc,190,0.133391
mc,190,2.29482
mc,190,1.191
mc,190,3.31099
mc,190,1.30236
mc,190,1.80025
mc,190,0.259564
mc,190,2.73246
mc,190,4.09396
mc,190,0.423386
mc,190,1.05154
mc,190,5.01633
mc,190,1.22165
mc,190,0.0521427
mc,190,0.869563
mc,190,0.0884083
mc,190,1.7947
mc,191,0.0540771
mc,191,0.299017
mc,191,0.530888
mc,191,5.3426
mc,191,1.97251
mc,191,2.46733
mc,191,3.39563
mc,191,0.230094
mc,191,0.0925992
mc,191,0.950319
mc,191,2.01205
mc,191,1.11203
mc,191,0.161192
mc,191,0.101824
mc,191,1.44419
mc,191,0.284124
mc,191,2.51775
mc,191,0.132777
mc,191,3.04537
mc,191,1.3032
mc,191,0.0264892
mc,191,12.5239
mc,192,1.55263
mc,192,0.182542
mc,192,7.08447
mc,192,1.63802
mc,192,3.17006
mc,192,2.46894
mc,192,4.68866
mc,192,1.68554
mc,192,0.0227139
mc,192,0.0755479
mc,192,1.76326
mc,192,1.90519
mc,192,5.8561
mc,192,3.01966
mc,192,0.0427227
mc,192,0.431937
mc,192,1.39147
mc,192,3.02055
mc,193,5.43185
mc,193,5.81102
mc,193,2.5571
mc,193,0.476927
mc,193,0.314499
mc,193,0.776231
mc,193,0.0596795
mc,193,2.48674
mc,193,0.376355
mc,193,0.0199518
mc,193,0.0831604
mc,193,5.85568
mc,193,2.50574
mc,193,0.00114735
mc,193,1.75161
mc,193,2.34226
mc,193,0.0775829
mc,193,0.847144
mc,193,2.16878
mc,193,6.05654
mc,194,2.49221
mc,194,4.89321
mc,194,1.07214
mc,194,3.32787
mc,194,0.00211912
mc,194,3.69664
mc,194,1.3927
mc,194,2.67359
mc,194,0.146297
mc,194,7.20515
mc,194,0.113611
mc,194,12.9845
mc,195,0.253774
mc,195,0.163662
mc,195,0.54516
mc,195,5.03538
mc,195,0.255192
mc,195,0.287963
mc,195,3.53357
mc,195,0.278426
mc,195,3.31052
mc,195,3.68013
mc,195,0.028283
mc,195,3.27454
mc,195,0.523606
mc,195,6.69369
mc,195,2.75166
mc,195,6.40314
mc,195,0.548629
mc,195,1.42463
mc,195,0.0215845
mc,195,0.986441
mc,196,3.02197
mc,196,4.39884
mc,196,3.46689
mc,196,3.98729
mc,196,2.11506
mc,196,1.04615
mc,196,0.0248424
mc,196,3.9756
mc,196,0.162472
mc,196,9.78675
mc,196,1.59819
mc,196,1.1449
mc,196,1.27021
mc,196,4.00084
mc,197,5.06276
mc,197,4.53627
mc,197,0.201656
mc,197,0.692502
mc,197,0.916969
mc,197,0.331554
mc,197,3.89934
mc,197,3.86431
mc,197,0.045571
mc,197,0.336758
mc,197,4.47472
mc,197,0.571408
mc,197,0.57518
mc,197,1.19392
mc,197,0.160956
mc,197,0.149629
mc,197,0.338352
mc,197,0.0646018
mc,197,1.66505
mc,197,1.83085
mc,197,1.9978
mc,197,0.231574
mc,197,0.34664
mc,197,6.51164
mc,198,1.38423
mc,198,0.0891
mc,198,0.737279
mc,198,4.1536
mc,198,1.90182
mc,198,0.054997
mc,198,3.03603
mc,198,4.91925
mc,198,0.0585524
mc,198,0.190681
mc,198,6.47471
mc,198,0.361626
mc,198,2.23163
mc,198,3.14896
mc,198,2.82384
mc,198,0.0546474
mc,198,2.98367
mc,198,5.39538
mc,199,0.149441
mc,199,7.06181
mc,199,0.0413447
mc,199,0.152071
mc,199,0.0355925
mc,199,4.32492
mc,199,5.00126
mc,199,0.228839
mc,199,0.332852
mc,199,10.1979
mc,199,0.409735
mc,199,12.0642
mc,200,1.35272
mc,200,1.35383
mc,200,5.03288
mc,200,1.27455
mc,200,0.268835
mc,200,0.732812
mc,200,2.04809
mc,200,3.28186
mc,200,4.83333
mc,200,0.143058
mc,200,0.21798
mc,200,1.35954
mc,200,0.123076
mc,200,0.154394
mc,200,8.34466
mc,200,0.316831
mc,200,0.0815768
mc,200,2.15079
mc,200,0.0935264
mc,200,0.435332
mc,200,0.0147527
mc,200,6.38558
mc,201,1.68206
mc,201,1.37881
mc,201,0.480635
mc,201,2.11083
mc,201,0.284807
mc,201,2.45489
mc,201,1.50629
mc,201,1.37439
mc,201,4.82057
mc,201,23.9067
mc,202,0.0229328
mc,202,2.70749
mc,202,4.14665
mc,202,6.35524
mc,202,3.00422
mc,202,0.710351
mc,202,3.80584
mc,202,1.62602
mc,202,0.169866
mc,202,0.973629
mc,202,6.92235
mc,202,9.5554
mc,203,3.84153
mc,203,2.63536
mc,203,0.134852
mc,203,0.432291
mc,203,2.53454
mc,203,0.112605
mc,203,0.504014
mc,203,0.0691533
mc,203,3.47431
mc,203,0.0524049
mc,203,1.63098
mc,203,4.29548
mc,203,9.27142
mc,203,1.14279
mc,203,4.30723
mc,203,5.56104
mc,204,0.436342
mc,204,0.526085
mc,204,1.43095
mc,204,0.979176
mc,204,0.130716
mc,204,0.157262
mc,204,7.72288
mc,204,1.63417
mc,204,2.12024
mc,204,12.2735
mc,204,2.86837
mc,204,0.229153
mc,204,0.0294942
mc,204,9.46169
mc,205,0.0376058
mc,205,0.268004
mc,205,9.69882
mc,205,0.613938
mc,205,3.2677
mc,205,0.3171
mc,205,0.361069
mc,205,0.0592788
mc,205,1.70059
mc,205,3.56719
mc,205,1.11284
mc,205,1.11551
mc,205,1.27507
mc,205,2.04598
mc,205,1.23839
mc,205,2.61289
mc,205,0.66489
mc,205,1.57123
mc,205,0.892244
mc,205,7.57966
mc,206,0.964419
mc,206,0.113961
mc,206,0.392823
mc,206,2.20224e-05
mc,206,0.433579
mc,206,1.89724
mc,206,6.20987
mc,206,2.02733
mc,206,0.169909
mc,206,0.126928
mc,206,1.67954
mc,206,0.829132
mc,206,2.20945
mc,206,0.155856
mc,206,4.67455
mc,206,2.47039
mc,206,0.163425
mc,206,2.8864
mc,206,0.130123
mc,206,0.0556964
mc,206,3.81378
mc,206,0.384161
mc,206,2.37222
mc,206,0.521606
mc,206,0.245591
mc,206,5.07201
mc,207,0.978443
mc,207,1.90797
mc,207,1.04045
mc,207,3.48321
mc,207,0.097908
mc,207,1.13818
mc,207,0.0313575
mc,207,1.03022
mc,207,0.558105
mc,207,0.643827
mc,207,0.127357
mc,207,5.66686
mc,207,0.101926
mc,207,1.19723
mc,207,2.18682
mc,207,8.93942
mc,207,3.02096
mc,207,0.321855
mc,207,0.328581
mc,207,1.8499
mc,207,1.02016
mc,207,4.32926
mc,208,0.559895
mc,208,2.09755
mc,208,0.0717552
mc,208,0.203702
mc,208,0.329529
mc,208,0.496547
mc,208,0.0617307
mc,208,5.42893
mc,208,0.479906
mc,208,2.34249
mc,208,0.467935
mc,208,1.5823
mc,208,2.83337
mc,208,0.317511
mc,208,0.102057
mc,208,5.11628
mc,208,2.58876
mc,208,1.63334
mc,208,0.0752201
mc,208,0.258226
mc,208,0.0301715
mc,208,0.539588
mc,208,1.67383
mc,208,0.411375
mc,208,0.0404048
mc,208,4.98755
mc,208,2.12356
mc,208,0.451601
mc,208,0.016212
mc,208,2.67866
mc,209,0.0558271
mc,209,0.10029
mc,209,0.179385
mc,209,0.205133
mc,209,6.42051
mc,209,0.0813749
mc,209,11.3439
mc,209,1.82901
mc,209,0.139322
mc,209,0.704627
mc,209,2.57133
mc,209,0.422835
mc,209,3.91942
mc,209,12.0271
mc,210,0.0581384
mc,210,7.92265
mc,210,0.467787
mc,210,0.0702197
mc,210,2.39433
mc,210,1.41287
mc,210,3.8948
mc,210,0.326509
mc,210,4.38851
mc,210,2.55101
mc,210,0.40319
mc,210,0.214297
mc,210,8.94203
mc,210,0.0111959
mc,210,1.30739
mc,210,5.63507
mc,211,0.336983
mc,211,0.640649
mc,211,0.21591
mc,211,2.31681
mc,211,0.577563
mc,211,0.0643377
mc,211,0.160423
mc,211,2.31877
mc,211,2.32522
mc,211,4.62929
mc,211,0.183727
mc,211,0.181511
mc,211,1.44932
mc,211,1.76257
mc,211,0.5146
mc,211,0.63208
mc,211,0.164668
mc,211,2.8619
mc,211,0.815005
mc,211,0.869744
mc,211,0.170473
mc,211,6.92627
mc,211,1.59196
mc,211,8.29023
mc,212,4.30341
mc,212,0.0500132
mc,212,5.58667
mc,212,0.656402
mc,212,0.80386
mc,212,0.0415413
mc,212,3.79364
mc,212,0.0730427
mc,212,2.477
mc,212,0.441994
mc,212,1.38252
mc,212,0.528969
mc,212,4.97531
mc,212,0.252828
mc,212,0.758467
mc,212,0.280486
mc,212,3.16655
mc,212,0.256144
mc,212,2.36785
mc,212,7.8033
mc,213,1.46588
mc,213,4.0684
mc,213,0.733384
mc,213,4.04037
mc,213,0.112021
mc,213,4.80323
mc,213,2.71177
mc,213,1.08684
mc,213,2.94487
mc,213,0.0628601
mc,213,0.291339
mc,213,2.69116
mc,213,0.508297
mc,213,3.09667
mc,213,0.413999
mc,213,2.87724
mc,213,0.323194
mc,213,0.368398
mc,213,0.0257939
mc,213,7.37429
mc,214,3.37288
mc,214,0.71653
mc,214,0.473136
mc,214,0.718126
mc,214,0.166872
mc,214,4.05152
mc,214,5.17309
mc,214,0.0247653
mc,214,2.03674
mc,214,0.00907049
mc,214,1.99925
mc,214,3.69539
mc,214,0.191873
mc,214,1.46496
mc,214,0.302029
mc,214,0.759933
mc,214,0.499081
mc,214,1.40281
mc,214,0.537798
mc,214,0.118167
mc,214,0.251872
mc,214,8.28543
mc,214,0.0531471
mc,214,0.381415
mc,214,3.12148
mc,214,0.192635
mc,215,0.330126
mc,215,7.72826
mc,215,2.15851
mc,215,0.0655561
mc,215,0.483543
mc,215,0.0416452
mc,215,0.19838
mc,215,1.83317
mc,215,12.9711
mc,215,14.1897
mc,216,0.0125921
mc,216,0.126224
mc,216,0.142716
mc,216,0.0878951
mc,216,1.53032
mc,216,1.15939
mc,216,0.186526
mc,216,0.341171
mc,216,2.98996
mc,216,0.374817
mc,216,6.83125
mc,216,3.91315
mc,216,4.11253
mc,216,3.91976
mc,216,3.39543
mc,216,10.8763
mc,217,0.757313
mc,217,0.311988
mc,217,5.37675
mc,217,0.428912
mc,217,0.0502539
mc,217,0.0339099
mc,217,0.0793503
mc,217,0.135805
mc,217,3.64623
mc,217,0.0600105
mc,217,0.15026
mc,217,0.298086
mc,217,3.56937
mc,217,0.53734
mc,217,0.0949914
mc,217,8.9045
mc,217,0.103257
mc,217,2.57221
mc,217,2.6507
mc,217,1.26374
mc,217,0.159618
mc,217,0.0183143
mc,217,6.21413
mc,217,2.58297
mc,218,1.49836
mc,218,0.34722
mc,218,0.335362
mc,218,0.939914
mc,218,3.61838
mc,218,2.46078
mc,218,1.41335
mc,218,2.2731
mc,218,0.283511
mc,218,3.02404
mc,218,11.0571
mc,218,1.27126
mc,218,0.138834
mc,218,11.3387
mc,219,1.08642
mc,219,0.0240389
mc,219,6.97046
mc,219,0.283997
mc,219,0.0457589
mc,219,2.29492
mc,219,0.224124
mc,219,0.149137
mc,219,0.0128093
mc,219,5.75932
mc,219,0.129885
mc,219,0.0776214
mc,219,0.170625
mc,219,1.26833
mc,219,1.34624
mc,219,3.77163
mc,219,4.89336
mc,219,0.126723
mc,219,2.53658
mc,219,0.586086
mc,219,0.272966
mc,219,0.079648
mc,219,1.80435
mc,219,6.08497
mc,220,0.195351
mc,220,2.67007
mc,220,10.4266
mc,220,0.303371
mc,220,1.05433
mc,220,8.13589
mc,220,0.357352
mc,220,3.45373
mc,220,0.198498
mc,220,0.129235
mc,220,0.0436183
mc,220,3.57669
mc,220,1.2483
mc,220,0.802733
mc,220,3.11925
mc,220,0.172421
mc,220,2.70089
mc,220,1.41167
mc,221,2.06509
mc,221,2.03295
mc,221,0.391772
mc,221,0.0613775
mc,221,2.78304
mc,221,2.66106
mc,221,15.6695
mc,221,1.99152
mc,221,2.88677
mc,221,1.24776
mc,221,0.0683728
mc,221,0.142633
mc,221,2.75072
mc,221,0.131525
mc,221,1.00155
mc,221,2.66709
mc,221,0.174558
mc,221,1.27268
mc,222,0.385712
mc,222,1.95676
mc,222,0.258029
mc,222,0.112598
mc,222,0.4987
mc,222,0.14663
mc,222,12.0564
mc,222,0.073994
mc,222,0.649566
mc,222,0.226663
mc,222,1.44011
mc,222,0.555079
mc,222,2.66427
mc,222,4.25708
mc,222,0.856369
mc,222,0.176912
mc,222,5.7532
mc,222,7.93191
mc,223,3.71726
mc,223,0.0377076
mc,223,2.92734
mc,223,0.600658
mc,223,0.188362
mc,223,4.69622
mc,223,0.453272
mc,223,4.14012
mc,223,1.634
mc,223,2.88209
mc,223,13.8072
mc,223,0.30112
mc,223,3.78628
mc,223,0.828345
mc,224,3.41505
mc,224,1.01568
mc,224,1.48828
mc,224,7.48331
mc,224,0.0817469
mc,224,0.0603475
mc,224,0.272642
mc,224,0.043183
mc,224,9.91952
mc,224,1.05224
mc,224,0.238718
mc,224,1.18973
mc,224,0.214723
mc,224,7.90116
mc,224,0.447742
mc,224,1.19316
mc,224,1.42642
mc,224,2.55636
mc,225,6.7019
mc,225,0.247704
mc,225,0.205391
mc,225,3.15109
mc,225,0.0285215
mc,225,4.63728
mc,225,5.26151
mc,225,5.2325
mc,225,0.309211
mc,225,0.215642
mc,225,3.61473
mc,225,1.92914
mc,225,1.02469
mc,225,0.0484473
mc,225,0.0575474
mc,225,4.56923
mc,225,0.0799029
mc,225,2.68556
mc,226,0.00793721
mc,226,3.81862
mc,226,7.76816
mc,226,3.05733
mc,226,0.114223
mc,226,0.452066
mc,226,2.99292
mc,226,0.861555
mc,226,0.241603
mc,226,0.206098
mc,226,0.0477522
mc,226,7.69006
mc,226,0.342263
mc,226,12.3994
mc,227,0.290802
mc,227,0.259172
mc,227,0.0522683
mc,227,4.96941
mc,227,1.09561
mc,227,13.1723
