tau,C1,C1_err,C2raw,C2raw_err,C2conn,C2conn_err,C3,C3_err
13.8,-0.0438144,0.0706288,3.30528,0.00243429,-0.00761634,0.00241843,-0.162488,0.265316
13.85,-0.0436048,0.0712877,3.30566,0.00248087,-0.00724307,0.00247222,-0.161149,0.267917
13.9,-0.0433531,0.0719544,3.30603,0.00253062,-0.00686521,0.00252867,-0.159275,0.270544
13.95,-0.043247,0.0726179,3.30641,0.00258082,-0.00648658,0.00258497,-0.157594,0.273145
14,-0.0432745,0.0732404,3.30679,0.00262868,-0.00611165,0.00263827,-0.156154,0.275567
14.05,-0.043028,0.0738887,3.30715,0.00267189,-0.00574537,0.00268625,-0.153536,0.278063
14.1,-0.0428819,0.0745261,3.30751,0.00270898,-0.00539291,0.00272749,-0.151339,0.280486
14.15,-0.0424266,0.075126,3.30784,0.00273949,-0.00505941,0.00276154,-0.14813,0.282738
14.2,-0.0419782,0.0757222,3.30815,0.00276379,-0.00474985,0.00278884,-0.144945,0.28494
14.25,-0.0413692,0.0763155,3.30843,0.00278279,-0.00446891,0.00281032,-0.141433,0.287084
14.3,-0.0407807,0.076861,3.30868,0.00279751,-0.00422082,0.00282704,-0.138312,0.289002
14.35,-0.0400051,0.0773992,3.30889,0.00280866,-0.00400933,0.00283976,-0.134784,0.29085
14.4,-0.0386651,0.0778614,3.30906,0.00281637,-0.00383754,0.00284863,-0.129536,0.292383
14.45,-0.0371189,0.0783093,3.30919,0.00282009,-0.00370779,0.00285317,-0.123739,0.293848
14.5,-0.0351701,0.0787321,3.30928,0.00281873,-0.00362149,0.00285234,-0.116592,0.295229
14.55,-0.032821,0.0791268,3.30932,0.00281091,-0.00357893,0.0028448,-0.108032,0.296531
14.6,-0.02988,0.0794326,3.30932,0.00279532,-0.00357915,0.00282932,-0.097236,0.297539
14.65,-0.0267449,0.0796927,3.30928,0.002771,-0.00361981,0.00280497,-0.0856339,0.298429
14.7,-0.0234212,0.0799226,3.3092,0.00273759,-0.00369712,0.00277146,-0.0731656,0.299259
14.75,-0.0199135,0.0801212,3.30909,0.00269542,-0.00380583,0.00272913,-0.0597943,0.300018
14.8,-0.0162245,0.080272,3.30896,0.0026455,-0.00393934,0.00267904,-0.0455115,0.300643
14.85,-0.0123545,0.0803893,3.30881,0.00258953,-0.00408978,0.00262291,-0.0303353,0.301181
14.9,-0.00849768,0.0804676,3.30865,0.00252979,-0.00424835,0.00256306,-0.0150568,0.301613
14.95,-0.00465009,0.0804742,3.30849,0.00246915,-0.00440557,0.00250238,0.000267217,0.301807
15,-0.000806609,0.0804538,3.30835,0.00241099,-0.00455171,0.00244425,0.0155679,0.301931
15.05,0.00303933,0.0803894,3.30822,0.00235902,-0.00467737,0.0023924,0.0307828,0.301908
15.1,0.00712205,0.0803064,3.30812,0.00231708,-0.00477397,0.00235068,0.046592,0.301802
15.15,0.0113835,0.0801997,3.30806,0.00228865,-0.00483441,0.00232254,0.0629412,0.301611
15.2,0.0156283,0.0800611,3.30805,0.00227637,-0.00485353,0.0023106,0.0790698,0.301291
15.25,0.0200513,0.0799054,3.30807,0.00228154,-0.0048286,0.00231613,0.0957504,0.300886
15.3,0.0246499,0.0797349,3.30814,0.00230388,-0.00475949,0.00233886,0.113027,0.300398
15.35,0.0294206,0.0795518,3.30825,0.00234169,-0.00464873,0.00237705,0.130957,0.299833
15.4,0.0343592,0.0793578,3.3084,0.00239227,-0.00450133,0.00242799,0.149605,0.299204
15.45,0.0392684,0.0791336,3.30857,0.00245247,-0.00432439,0.00248853,0.168311,0.298459
15.5,0.0445224,0.0789391,3.30877,0.00251921,-0.00412663,0.00255556,0.188483,0.297816
15.55,0.0502423,0.0786948,3.30898,0.00258969,-0.00391783,0.00262624,0.210928,0.297004
15.6,0.0561472,0.0784472,3.30919,0.00266139,-0.00370832,0.00269805,0.234358,0.296189
15.65,0.0622432,0.0781981,3.30939,0.00273198,-0.00350841,0.00276861,0.258786,0.295372
15.7,0.0685385,0.0779487,3.30957,0.00279908,-0.00332791,0.00283554,0.284215,0.294546
15.75,0.0749397,0.0777132,3.30972,0.00286025,-0.00317572,0.00289637,0.309982,0.293691
15.8,0.0817806,0.0774444,3.30984,0.00291302,-0.00305934,0.00294864,0.337536,0.292672
15.85,0.0888762,0.0771812,3.30991,0.00295516,-0.00298459,0.0029901,0.366102,0.291635
15.9,0.0964336,0.0768106,3.30994,0.00298483,-0.00295522,0.0030189,0.396385,0.290159
15.95,0.104268,0.0764442,3.30993,0.00300081,-0.00297279,0.00303382,0.427577,0.28866
16,0.112586,0.0760155,3.30986,0.00300254,-0.00303651,0.00303429,0.460364,0.286889
16.05,0.121199,0.0755111,3.30976,0.00299007,-0.00314329,0.00302034,0.49393,0.284806
16.1,0.130111,0.0750091,3.30961,0.00296391,-0.00328792,0.00299249,0.528227,0.282717
16.15,0.139324,0.0745081,3.30944,0.00292493,-0.00346332,0.00295157,0.563222,0.280632
16.2,0.149029,0.0739794,3.30924,0.00287425,-0.00366088,0.00289872,0.59965,0.27845
16.25,0.159221,0.0733613,3.30903,0.00281328,-0.00387085,0.00283533,0.637511,0.27595
16.3,0.169689,0.0727399,3.30882,0.0027438,-0.00408276,0.00276317,0.676037,0.273457
16.35,0.180418,0.0721147,3.30861,0.00266804,-0.00428586,0.00268446,0.715236,0.270969
16.4,0.191583,0.0714284,3.30843,0.00258874,-0.00446953,0.00260194,0.755887,0.268267
16.45,0.203161,0.070741,3.30827,0.00250916,-0.00462368,0.00251885,0.798025,0.265586
16.5,0.215129,0.0700715,3.30816,0.00243288,-0.00473915,0.00243879,0.841737,0.262989
16.55,0.227268,0.0693974,3.30809,0.00236365,-0.00480801,0.00236551,0.886333,0.260379
16.6,0.239557,0.0687187,3.30807,0.00230506,-0.00482387,0.00230264,0.931837,0.257748
16.65,0.251781,0.068015,3.30812,0.00226028,-0.00478211,0.00225339,0.977478,0.255013
16.7,0.264318,0.0672843,3.30822,0.00223185,-0.0046801,0.00222038,1.0247,0.252157
16.75,0.276962,0.0665474,3.30838,0.00222154,-0.00451729,0.00220547,1.07267,0.249254
16.8,0.289704,0.0658038,3.3086,0.00223029,-0.00429538,0.00220968,1.12133,0.246298
16.85,0.302346,0.0650289,3.30888,0.00225822,-0.00401831,0.00223319,1.16991,0.243198
16.9,0.315092,0.0641765,3.30921,0.00230461,-0.00369234,0.00227535,1.21927,0.239801
16.95,0.32794,0.0633102,3.30957,0.00236789,-0.00332594,0.00233462,1.26942,0.236346
17,0.340897,0.0624286,3.30997,0.00244559,-0.0029296,0.00240857,1.32043,0.232841
17.05,0.354135,0.0615469,3.31038,0.00253441,-0.00251561,0.0024939,1.37278,0.229336
17.1,0.367359,0.0606255,3.3108,0.00263027,-0.00209752,0.00258651,1.42576,0.225741
17.15,0.380764,0.0596875,3.31121,0.00272855,-0.0016896,0.00268178,1.47994,0.222128
17.2,0.394184,0.058704,3.31159,0.00282449,-0.00130604,0.0027749,1.53463,0.218386
17.25,0.408044,0.0577008,3.31194,0.00291354,-0.00096009,0.00286133,1.59137,0.214609
17.3,0.422578,0.0566191,3.31224,0.00299188,-0.000663225,0.00293721,1.65093,0.210563
17.35,0.437433,0.0555169,3.31247,0.00305682,-0.000424314,0.00299987,1.71181,0.206456
17.4,0.452452,0.054363,3.31265,0.00310712,-0.000249027,0.00304805,1.77326,0.202166
17.45,0.468457,0.0531333,3.31276,0.00314312,-0.000139474,0.00308212,1.83823,0.197591
17.5,0.485387,0.0518801,3.3128,0.00316661,-9.41602e-05,0.00310388,1.906,0.192889
17.55,0.502798,0.0506109,3.31279,0.00318047,-0.000108237,0.00311627,1.97495,0.188117
17.6,0.521098,0.0493091,3.31272,0.00318818,-0.000174015,0.00312283,2.04649,0.183223
17.65,0.539907,0.0479918,3.31262,0.00319318,-0.000281647,0.00312704,2.11907,0.178265
17.7,0.559226,0.0466605,3.31248,0.0031984,-0.000419899,0.00313187,2.19268,0.173251
17.75,0.579235,0.0453383,3.31232,0.00320588,-0.000576927,0.00313938,2.26802,0.168271
17.8,0.599651,0.0439858,3.31216,0.00321676,-0.000741005,0.00315075,2.34447,0.163246
17.85,0.620369,0.042502,3.312,0.00323143,-0.000901177,0.00316632,2.42164,0.157723
17.9,0.641551,0.041022,3.31185,0.00324972,-0.00104782,0.00318593,2.5003,0.152208
17.95,0.663362,0.0395211,3.31173,0.0032711,-0.00117311,0.003209,2.58134,0.146598
18,0.68558,0.0380326,3.31163,0.00329479,-0.00127139,0.0032347,2.66414,0.141018
18.05,0.708375,0.0365656,3.31156,0.00331968,-0.00133939,0.0032619,2.74952,0.135504
18.1,0.73153,0.0351181,3.31152,0.00334435,-0.0013763,0.00328909,2.83676,0.130042
18.15,0.755028,0.0336945,3.31151,0.00336698,-0.00138364,0.00331436,2.92585,0.124642
18.2,0.779251,0.0322613,3.31153,0.00338547,-0.00136501,0.00333556,3.01822,0.119195
18.25,0.803801,0.0308553,3.31157,0.00339765,-0.00132565,0.00335042,3.11225,0.11381
18.3,0.82897,0.0295472,3.31163,0.00340155,-0.00127201,0.00335691,3.20866,0.108688
18.35,0.854485,0.0282734,3.31169,0.00339571,-0.00121123,0.00335351,3.30653,0.103651
18.4,0.880729,0.0270419,3.31175,0.00337938,-0.00115076,0.00333944,3.4072,0.098747
18.45,0.907514,0.0258251,3.3118,0.00335265,-0.00109806,0.00331477,3.5099,0.09389
18.5,0.934838,0.0246261,3.31184,0.00331636,-0.00106038,0.00328036,3.61456,0.0891043
18.55,0.962894,0.0234198,3.31185,0.00327185,-0.00104466,0.00323757,3.72188,0.0843114
18.6,0.991287,0.0222374,3.31184,0.00322066,-0.00105734,0.00318798,3.83033,0.0796223
18.65,1.02001,0.0210795,3.31179,0.0031641,-0.00110417,0.00313297,3.93988,0.075048
18.7,1.04906,0.0199469,3.31171,0.00310306,-0.00118993,0.0030735,4.05049,0.0705975
18.75,1.07867,0.0188509,3.31158,0.00303792,-0.00131798,0.00301,4.16288,0.0662842
18.8,1.109,0.0177598,3.31141,0.00296867,-0.00148983,0.00294253,4.27773,0.0620066
18.85,1.13983,0.0166872,3.31119,0.00289526,-0.00170477,0.00287108,4.39425,0.0578141
18.9,1.17116,0.0156491,3.31094,0.002818,-0.00195954,0.00279603,4.51232,0.0538205
18.95,1.20314,0.0146146,3.31065,0.00273796,-0.00224832,0.00271847,4.63255,0.0498882
19,1.23557,0.013592,3.31034,0.00265726,-0.002563,0.00264051,4.75399,0.0460385
19.05,1.2682,0.0125919,3.31,0.00257911,-0.00289361,0.00256539,4.87569,0.0423022
19.1,1.30139,0.0116014,3.30967,0.0025078,-0.00322911,0.00249735,4.99875,0.0386705
19.15,1.3349,0.010626,3.30934,0.00244838,-0.00355819,0.00244138,5.12205,0.0351588
19.2,1.36847,0.00967102,3.30903,0.00240621,-0.00387018,0.00240273,5.24443,0.0317739
19.25,1.40205,0.00874026,3.30874,0.00238631,-0.0041558,0.00238628,5.36529,0.0285349
19.3,1.43554,0.00783854,3.30849,0.00239275,-0.00440784,0.00239593,5.48388,0.0254638
19.35,1.4692,0.00697255,3.30828,0.00242798,-0.00462151,0.00243398,5.60041,0.0226588
19.4,1.50253,0.00613794,3.3081,0.00249242,-0.00479462,0.00250075,5.7125,0.0200505
19.45,1.53555,0.00534535,3.30797,0.00258443,-0.00492755,0.00259452,5.81922,0.0177175
19.5,1.56785,0.00459245,3.30788,0.00270043,-0.00502287,0.00271174,5.91841,0.0156312
19.55,1.5992,0.00388714,3.30781,0.00283535,-0.00508495,0.0028474,6.00828,0.0138251
19.6,1.62941,0.00325146,3.30778,0.00298306,-0.00511938,0.00299546,6.08725,0.0123774
19.65,1.65794,0.00267657,3.30777,0.00313675,-0.00513234,0.0031492,6.15334,0.011248
19.7,1.68467,0.00222506,3.30777,0.0032893,-0.00513008,0.00330161,6.20574,0.0105266
19.75,1.7087,0.00183504,3.30778,0.00343358,-0.00511839,0.00344564,6.24368,0.0100749
19.8,1.72948,0.00151351,3.3078,0.00356275,-0.00510229,0.00357452,6.26813,0.00986196
19.85,1.74647,0.00127961,3.30781,0.00367057,-0.00508584,0.00368206,6.28144,0.0098316
19.9,1.75914,0.0011352,3.30783,0.00375172,-0.00507205,0.00376299,6.28695,0.00990105
19.95,1.76694,0.00105133,3.30784,0.00380213,-0.005063,0.00381324,6.28832,0.00998498
20,1.76958,0.00102304,3.30784,0.00381922,-0.00505985,0.00383029,6.28841,0.0100209
20.05,1.76694,0.00105133,3.30784,0.00380213,-0.005063,0.00381324,6.28832,0.00998498
20.1,1.75914,0.0011352,3.30783,0.00375172,-0.00507205,0.00376299,6.28695,0.00990105
20.15,1.74647,0.00127961,3.30781,0.00367057,-0.00508584,0.00368206,6.28144,0.0098316
20.2,1.72948,0.00151351,3.3078,0.00356275,-0.00510229,0.00357452,6.26813,0.00986196
20.25,1.7087,0.00183504,3.30778,0.00343358,-0.00511839,0.00344564,6.24368,0.0100749
20.3,1.68467,0.00222506,3.30777,0.0032893,-0.00513008,0.00330161,6.20574,0.0105266
20.35,1.65794,0.00267657,3.30777,0.00313675,-0.00513234,0.0031492,6.15334,0.011248
20.4,1.62941,0.00325146,3.30778,0.00298306,-0.00511938,0.00299546,6.08725,0.0123774
20.45,1.5992,0.00388714,3.30781,0.00283535,-0.00508495,0.0028474,6.00828,0.0138251
20.5,1.56785,0.00459245,3.30788,0.00270043,-0.00502287,0.00271174,5.91841,0.0156312
20.55,1.53555,0.00534535,3.30797,0.00258443,-0.00492755,0.00259452,5.81922,0.0177175
20.6,1.50253,0.00613794,3.3081,0.00249242,-0.00479462,0.00250075,5.7125,0.0200505
20.65,1.4692,0.00697255,3.30828,0.00242798,-0.00462151,0.00243398,5.60041,0.0226588
20.7,1.43554,0.00783854,3.30849,0.00239275,-0.00440784,0.00239593,5.48388,0.0254638
20.75,1.40205,0.00874026,3.30874,0.00238631,-0.0041558,0.00238628,5.36529,0.0285349
20.8,1.36847,0.00967102,3.30903,0.00240621,-0.00387018,0.00240273,5.24443,0.0317739
20.85,1.3349,0.010626,3.30934,0.00244838,-0.00355819,0.00244138,5.12205,0.0351588
20.9,1.30139,0.0116014,3.30967,0.0025078,-0.00322911,0.00249735,4.99875,0.0386705
20.95,1.2682,0.0125919,3.31,0.00257911,-0.00289361,0.00256539,4.87569,0.0423022
21,1.23557,0.013592,3.31034,0.00265726,-0.002563,0.00264051,4.75399,0.0460385
21.05,1.20314,0.0146146,3.31065,0.00273796,-0.00224832,0.00271847,4.63255,0.0498882
21.1,1.17116,0.0156491,3.31094,0.002818,-0.00195954,0.00279603,4.51232,0.0538205
21.15,1.13983,0.0166872,3.31119,0.00289526,-0.00170477,0.00287108,4.39425,0.0578141
21.2,1.109,0.0177598,3.31141,0.00296867,-0.00148983,0.00294253,4.27773,0.0620066
21.25,1.07867,0.0188509,3.31158,0.00303792,-0.00131798,0.00301,4.16288,0.0662842
21.3,1.04906,0.0199469,3.31171,0.00310306,-0.00118993,0.0030735,4.05049,0.0705975
21.35,1.02001,0.0210795,3.31179,0.0031641,-0.00110417,0.00313297,3.93988,0.075048
21.4,0.991287,0.0222374,3.31184,0.00322066,-0.00105734,0.00318798,3.83033,0.0796223
21.45,0.962894,0.0234198,3.31185,0.00327185,-0.00104466,0.00323757,3.72188,0.0843114
21.5,0.934838,0.0246261,3.31184,0.00331636,-0.00106038,0.00328036,3.61456,0.0891043
21.55,0.907514,0.0258251,3.3118,0.00335265,-0.00109806,0.00331477,3.5099,0.09389
21.6,0.880729,0.0270419,3.31175,0.00337938,-0.00115076,0.00333944,3.4072,0.098747
21.65,0.854485,0.0282734,3.31169,0.00339571,-0.00121123,0.00335351,3.30653,0.103651
21.7,0.82897,0.0295472,3.31163,0.00340155,-0.00127201,0.00335691,3.20866,0.108688
21.75,0.803801,0.0308553,3.31157,0.00339765,-0.00132565,0.00335042,3.11225,0.11381
21.8,0.779251,0.0322613,3.31153,0.00338547,-0.00136501,0.00333556,3.01822,0.119195
21.85,0.755028,0.0336945,3.31151,0.00336698,-0.00138364,0.00331436,2.92585,0.124642
21.9,0.73153,0.0351181,3.31152,0.00334435,-0.0013763,0.00328909,2.83676,0.130042
21.95,0.708375,0.0365656,3.31156,0.00331968,-0.00133939,0.0032619,2.74952,0.135504
22,0.68558,0.0380326,3.31163,0.00329479,-0.00127139,0.0032347,2.66414,0.141018
22.05,0.663362,0.0395211,3.31173,0.0032711,-0.00117311,0.003209,2.58134,0.146598
22.1,0.641551,0.041022,3.31185,0.00324972,-0.00104782,0.00318593,2.5003,0.152208
22.15,0.620369,0.042502,3.312,0.00323143,-0.000901177,0.00316632,2.42164,0.157723
22.2,0.599651,0.0439858,3.31216,0.00321676,-0.000741005,0.00315075,2.34447,0.163246
22.25,0.579235,0.0453383,3.31232,0.00320588,-0.000576927,0.00313938,2.26802,0.168271
22.3,0.559226,0.0466605,3.31248,0.0031984,-0.000419899,0.00313187,2.19268,0.173251
22.35,0.539907,0.0479918,3.31262,0.00319318,-0.000281647,0.00312704,2.11907,0.178265
22.4,0.521098,0.0493091,3.31272,0.00318818,-0.000174015,0.00312283,2.04649,0.183223
22.45,0.502798,0.0506109,3.31279,0.00318047,-0.000108237,0.00311627,1.97495,0.188117
22.5,0.485387,0.0518801,3.3128,0.00316661,-9.41602e-05,0.00310388,1.906,0.192889
22.55,0.468457,0.0531333,3.31276,0.00314312,-0.000139474,0.00308212,1.83823,0.197591
22.6,0.452452,0.054363,3.31265,0.00310712,-0.000249027,0.00304805,1.77326,0.202166
22.65,0.437433,0.0555169,3.31247,0.00305682,-0.000424314,0.00299987,1.71181,0.206456
22.7,0.422578,0.0566191,3.31224,0.00299188,-0.000663225,0.00293721,1.65093,0.210563
22.75,0.408044,0.0577008,3.31194,0.00291354,-0.00096009,0.00286133,1.59137,0.214609
22.8,0.394184,0.058704,3.31159,0.00282449,-0.00130604,0.0027749,1.53463,0.218386
22.85,0.380764,0.0596875,3.31121,0.00272855,-0.0016896,0.00268178,1.47994,0.222128
22.9,0.367359,0.0606255,3.3108,0.00263027,-0.00209752,0.00258651,1.42576,0.225741
22.95,0.354135,0.0615469,3.31038,0.00253441,-0.00251561,0.0024939,1.37278,0.229336
23,0.340897,0.0624286,3.30997,0.00244559,-0.0029296,0.00240857,1.32043,0.232841
23.05,0.32794,0.0633102,3.30957,0.00236789,-0.00332594,0.00233462,1.26942,0.236346
23.1,0.315092,0.0641765,3.30921,0.00230461,-0.00369234,0.00227535,1.21927,0.239801
23.15,0.302346,0.0650289,3.30888,0.00225822,-0.00401831,0.00223319,1.16991,0.243198
23.2,0.289704,0.0658038,3.3086,0.00223029,-0.00429538,0.00220968,1.12133,0.246298
23.25,0.276962,0.0665474,3.30838,0.00222154,-0.00451729,0.00220547,1.07267,0.249254
23.3,0.264318,0.0672843,3.30822,0.00223185,-0.0046801,0.00222038,1.0247,0.252157
23.35,0.251781,0.068015,3.30812,0.00226028,-0.00478211,0.00225339,0.977478,0.255013
23.4,0.239557,0.0687187,3.30807,0.00230506,-0.00482387,0.00230264,0.931837,0.257748
23.45,0.227268,0.0693974,3.30809,0.00236365,-0.00480801,0.00236551,0.886333,0.260379
23.5,0.215129,0.0700715,3.30816,0.00243288,-0.00473915,0.00243879,0.841737,0.262989
23.55,0.203161,0.070741,3.30827,0.00250916,-0.00462368,0.00251885,0.798025,0.265586
23.6,0.191583,0.0714284,3.30843,0.00258874,-0.00446953,0.00260194,0.755887,0.268267
23.65,0.180418,0.0721147,3.30861,0.00266804,-0.00428586,0.00268446,0.715236,0.270969
23.7,0.169689,0.0727399,3.30882,0.0027438,-0.00408276,0.00276317,0.676037,0.273457
23.75,0.159221,0.0733613,3.30903,0.00281328,-0.00387085,0.00283533,0.637511,0.27595
23.8,0.149029,0.0739794,3.30924,0.00287425,-0.00366088,0.00289872,0.59965,0.27845
23.85,0.139324,0.0745081,3.30944,0.00292493,-0.00346332,0.00295157,0.563222,0.280632
23.9,0.130111,0.0750091,3.30961,0.00296391,-0.00328792,0.00299249,0.528227,0.282717
23.95,0.121199,0.0755111,3.30976,0.00299007,-0.00314329,0.00302034,0.49393,0.284806
24,0.112586,0.0760155,3.30986,0.00300254,-0.00303651,0.00303429,0.460364,0.286889
24.05,0.104268,0.0764442,3.30993,0.00300081,-0.00297279,0.00303382,0.427577,0.28866
24.1,0.0964336,0.0768106,3.30994,0.00298483,-0.00295522,0.0030189,0.396385,0.290159
24.15,0.0888762,0.0771812,3.30991,0.00295516,-0.00298459,0.0029901,0.366102,0.291635
24.2,0.0817806,0.0774444,3.30984,0.00291302,-0.00305934,0.00294864,0.337536,0.292672
24.25,0.0749397,0.0777132,3.30972,0.00286025,-0.00317572,0.00289637,0.309982,0.293691
24.3,0.0685385,0.0779487,3.30957,0.00279908,-0.00332791,0.00283554,0.284215,0.294546
24.35,0.0622432,0.0781981,3.30939,0.00273198,-0.00350841,0.00276861,0.258786,0.295372
24.4,0.0561472,0.0784472,3.30919,0.00266139,-0.00370832,0.00269805,0.234358,0.296189
24.45,0.0502423,0.0786948,3.30898,0.00258969,-0.00391783,0.00262624,0.210928,0.297004
24.5,0.0445224,0.0789391,3.30877,0.00251921,-0.00412663,0.00255556,0.188483,0.297816
24.55,0.0392684,0.0791336,3.30857,0.00245247,-0.00432439,0.00248853,0.168311,0.298459
24.6,0.0343592,0.0793578,3.3084,0.00239227,-0.00450133,0.00242799,0.149605,0.299204
24.65,0.0294206,0.0795518,3.30825,0.00234169,-0.00464873,0.00237705,0.130957,0.299833
24.7,0.0246499,0.0797349,3.30814,0.00230388,-0.00475949,0.00233886,0.113027,0.300398
24.75,0.0200513,0.0799054,3.30807,0.00228154,-0.0048286,0.00231613,0.0957504,0.300886
24.8,0.0156283,0.0800611,3.30805,0.00227637,-0.00485353,0.0023106,0.0790698,0.301291
24.85,0.0113835,0.0801997,3.30806,0.00228865,-0.00483441,0.00232254,0.0629412,0.301611
24.9,0.00712205,0.0803064,3.30812,0.00231708,-0.00477397,0.00235068,0.046592,0.301802
24.95,0.00303933,0.0803894,3.30822,0.00235902,-0.00467737,0.0023924,0.0307828,0.301908
25,-0.000806609,0.0804538,3.30835,0.00241099,-0.00455171,0.00244425,0.0155679,0.301931
25.05,-0.00465009,0.0804742,3.30849,0.00246915,-0.00440557,0.00250238,0.000267217,0.301807
25.1,-0.00849768,0.0804676,3.30865,0.00252979,-0.00424835,0.00256306,-0.0150568,0.301613
25.15,-0.0123545,0.0803893,3.30881,0.00258953,-0.00408978,0.00262291,-0.0303353,0.301181
25.2,-0.0162245,0.080272,3.30896,0.0026455,-0.00393934,0.00267904,-0.0455115,0.300643
25.25,-0.0199135,0.0801212,3.30909,0.00269542,-0.00380583,0.00272913,-0.0597943,0.300018
25.3,-0.0234212,0.0799226,3.3092,0.00273759,-0.00369712,0.00277146,-0.0731656,0.299259
25.35,-0.0267449,0.0796927,3.30928,0.002771,-0.00361981,0.00280497,-0.0856339,0.298429
25.4,-0.02988,0.0794326,3.30932,0.00279532,-0.00357915,0.00282932,-0.097236,0.297539
25.45,-0.032821,0.0791268,3.30932,0.00281091,-0.00357893,0.0028448,-0.108032,0.296531
25.5,-0.0351701,0.0787321,3.30928,0.00281873,-0.00362149,0.00285234,-0.116592,0.295229
25.55,-0.0371189,0.0783093,3.30919,0.00282009,-0.00370779,0.00285317,-0.123739,0.293848
25.6,-0.0386651,0.0778614,3.30906,0.00281637,-0.00383754,0.00284863,-0.129536,0.292383
25.65,-0.0400051,0.0773992,3.30889,0.00280866,-0.00400933,0.00283976,-0.134784,0.29085
25.7,-0.0407807,0.076861,3.30868,0.00279751,-0.00422082,0.00282704,-0.138312,0.289002
25.75,-0.0413692,0.0763155,3.30843,0.00278279,-0.00446891,0.00281032,-0.141433,0.287084
25.8,-0.0419782,0.0757222,3.30815,0.00276379,-0.00474985,0.00278884,-0.144945,0.28494
25.85,-0.0424266,0.075126,3.30784,0.00273949,-0.00505941,0.00276154,-0.14813,0.282738
25.9,-0.0428819,0.0745261,3.30751,0.00270898,-0.00539291,0.00272749,-0.151339,0.280486
25.95,-0.043028,0.0738887,3.30715,0.00267189,-0.00574537,0.00268625,-0.153536,0.278063
26,-0.0432745,0.0732404,3.30679,0.00262868,-0.00611165,0.00263827,-0.156154,0.275567
26.05,-0.043247,0.0726179,3.30641,0.00258082,-0.00648658,0.00258497,-0.157594,0.273145
26.1,-0.0433531,0.0719544,3.30603,0.00253062,-0.00686521,0.00252867,-0.159275,0.270544
26.15,-0.0436048,0.0712877,3.30566,0.00248087,-0.00724307,0.00247222,-0.161149,0.267917
26.2,-0.0438144,0.0706288,3.30528,0.00243429,-0.00761634,0.00241843,-0.162488,0.265316
26.25,-0.0439857,0.0699793,3.30492,0.00239286,-0.00798203,0.00236948,-0.163382,0.262765
26.3,-0.0441195,0.0693408,3.30456,0.00235737,-0.00833795,0.00232639,-0.16397,0.260289
26.35,-0.0440199,0.0686905,3.30422,0.0023272,-0.0086826,0.00228878,-0.163666,0.257815
26.4,-0.0438812,0.068055,3.30388,0.0023004,-0.00901482,0.00225496,-0.163346,0.255453
26.45,-0.043704,0.0674382,3.30357,0.00227429,-0.00933341,0.00222239,-0.163099,0.253217
26.5,-0.0434891,0.0668199,3.30326,0.00224603,-0.00963664,0.00218838,-0.162938,0.251035
