eta,conf,n_cool,n_inst,density,action,s_per_inst
1.5,15,127,10,0.25,45.8706,4.58706
1.5,15,128,10,0.25,45.8266,4.58266
1.5,15,129,10,0.25,45.7521,4.57521
1.5,15,130,10,0.25,45.6463,4.56463
1.5,15,131,10,0.25,45.5976,4.55976
1.5,15,132,10,0.25,45.4884,4.54884
1.5,15,133,10,0.25,45.4237,4.54237
1.5,15,134,10,0.25,45.3475,4.53475
1.5,15,135,10,0.25,45.2899,4.52899
1.5,15,136,10,0.25,45.2053,4.52053
1.5,15,137,10,0.25,45.1451,4.51451
1.5,15,138,10,0.25,45.1015,4.51015
1.5,15,139,10,0.25,45.0298,4.50298
1.5,15,140,10,0.25,44.9914,4.49914
1.5,15,141,10,0.25,44.9297,4.49297
1.5,15,142,10,0.25,44.8786,4.48786
1.5,15,143,10,0.25,44.804,4.4804
1.5,15,144,8,0.2,44.7289,5.59111
1.5,15,145,8,0.2,44.6721,5.58401
1.5,15,146,8,0.2,44.5591,5.56989
1.5,15,147,8,0.2,44.506,5.56325
1.5,15,148,8,0.2,44.4861,5.56076
1.5,15,149,8,0.2,44.3874,5.54842
1.5,15,150,8,0.2,44.3304,5.5413
1.5,15,151,8,0.2,44.2909,5.53637
1.5,15,152,8,0.2,44.2104,5.5263
1.5,15,153,8,0.2,44.135,5.51687
1.5,15,154,8,0.2,44.0843,5.51054
1.5,15,155,8,0.2,44.0276,5.50346
1.5,15,156,8,0.2,43.9618,5.49523
1.5,15,157,8,0.2,43.872,5.484
1.5,15,158,8,0.2,43.8123,5.47653
1.5,15,159,8,0.2,43.7373,5.46716
1.5,15,160,8,0.2,43.7092,5.46365
1.5,15,161,8,0.2,43.6732,5.45915
1.5,15,162,8,0.2,43.6329,5.45411
1.5,15,163,8,0.2,43.593,5.44912
1.5,15,164,8,0.2,43.5565,5.44456
1.5,15,165,8,0.2,43.5109,5.43886
1.5,15,166,8,0.2,43.4719,5.43399
1.5,15,167,8,0.2,43.4134,5.42667
1.5,15,168,8,0.2,43.3714,5.42143
1.5,15,169,8,0.2,43.3004,5.41255
1.5,15,170,8,0.2,43.2637,5.40796
1.5,15,171,8,0.2,43.2347,5.40434
1.5,15,172,8,0.2,43.1818,5.39773
1.5,15,173,8,0.2,43.1274,5.39092
1.5,15,174,8,0.2,43.0657,5.38321
1.5,15,175,8,0.2,43.0161,5.37701
1.5,15,176,8,0.2,42.992,5.374
1.5,15,177,8,0.2,42.913,5.36413
1.5,15,178,8,0.2,42.892,5.36151
1.5,15,179,8,0.2,42.8131,5.35164
1.5,15,180,8,0.2,42.7877,5.34846
1.5,15,181,8,0.2,42.7481,5.34352
1.5,15,182,8,0.2,42.7306,5.34132
1.5,15,183,8,0.2,42.6884,5.33605
1.5,15,184,8,0.2,42.6601,5.33251
1.5,15,185,8,0.2,42.6362,5.32952
1.5,15,186,8,0.2,42.5965,5.32457
1.5,15,187,8,0.2,42.5718,5.32147
1.5,15,188,8,0.2,42.5337,5.31671
1.5,15,189,8,0.2,42.4968,5.3121
1.5,15,190,8,0.2,42.4681,5.30851
1.5,15,191,8,0.2,42.3734,5.29667
1.5,15,192,8,0.2,42.3482,5.29353
1.5,15,193,8,0.2,42.3216,5.2902
1.5,15,194,8,0.2,42.2895,5.28619
1.5,15,195,8,0.2,42.2413,5.28016
1.5,15,196,8,0.2,42.2046,5.27558
1.5,15,197,8,0.2,42.1591,5.26989
1.5,15,198,8,0.2,42.1325,5.26656
1.5,15,199,8,0.2,42.0575,5.25719
1.5,15,200,8,0.2,41.9638,5.24547
1.5,16,0,20,0.5,443.781,22.1891
1.5,16,1,18,0.45,396.634,22.0352
1.5,16,2,18,0.45,354.4,19.6889
1.5,16,3,18,0.45,323.552,17.9751
1.5,16,4,16,0.4,290.31,18.1444
1.5,16,5,16,0.4,267.39,16.7119
1.5,16,6,16,0.4,244.358,15.2724
1.5,16,7,14,0.35,226.571,16.1836
1.5,16,8,14,0.35,208.254,14.8753
1.5,16,9,14,0.35,192.201,13.7286
1.5,16,10,12,0.3,178.387,14.8656
1.5,16,11,12,0.3,167.816,13.9846
1.5,16,12,12,0.3,156.07,13.0058
1.5,16,13,12,0.3,149.387,12.4489
1.5,16,14,12,0.3,141.428,11.7857
1.5,16,15,12,0.3,135.242,11.2702
1.5,16,16,12,0.3,129.32,10.7767
1.5,16,17,12,0.3,125.233,10.4361
1.5,16,18,12,0.3,119.57,9.96414
1.5,16,19,12,0.3,115.789,9.64905
1.5,16,20,12,0.3,112.701,9.39174
1.5,16,21,12,0.3,109.208,9.10065
1.5,16,22,12,0.3,105.613,8.8011
1.5,16,23,12,0.3,102.316,8.52637
1.5,16,24,12,0.3,99.6551,8.30459
1.5,16,25,12,0.3,97.3003,8.10836
1.5,16,26,12,0.3,94.9553,7.91294
1.5,16,27,12,0.3,92.5986,7.71655
1.5,16,28,12,0.3,90.822,7.5685
1.5,16,29,12,0.3,89.0716,7.42264
1.5,16,30,12,0.3,87.7247,7.31039
1.5,16,31,12,0.3,86.0091,7.16743
1.5,16,32,12,0.3,84.05,7.00417
1.5,16,33,12,0.3,82.6988,6.89157
1.5,16,34,12,0.3,81.4013,6.78344
1.5,16,35,12,0.3,80.2777,6.68981
1.5,16,36,12,0.3,79.1225,6.59354
1.5,16,37,12,0.3,78.1148,6.50957
1.5,16,38,12,0.3,77.0685,6.42237
1.5,16,39,12,0.3,75.9533,6.32944
1.5,16,40,12,0.3,74.8249,6.23541
1.5,16,41,12,0.3,74.0412,6.1701
1.5,16,42,12,0.3,73.0343,6.08619
1.5,16,43,12,0.3,72.3041,6.02534
1.5,16,44,12,0.3,71.5782,5.96485
1.5,16,45,12,0.3,70.8457,5.9038
1.5,16,46,12,0.3,70.2454,5.85379
1.5,16,47,12,0.3,69.4773,5.78977
1.5,16,48,12,0.3,68.7772,5.73143
1.5,16,49,12,0.3,67.9682,5.66402
1.5,16,50,12,0.3,67.4205,5.61838
1.5,16,51,10,0.25,66.8408,6.68408
1.5,16,52,10,0.25,66.3274,6.63274
1.5,16,53,10,0.25,65.785,6.5785
1.5,16,54,10,0.25,65.207,6.5207
1.5,16,55,10,0.25,64.431,6.4431
1.5,16,56,10,0.25,63.9894,6.39894
1.5,16,57,10,0.25,63.4105,6.34105
1.5,16,58,10,0.25,62.9963,6.29963
1.5,16,59,10,0.25,62.5136,6.25136
1.5,16,60,10,0.25,62.139,6.2139
1.5,16,61,10,0.25,61.6302,6.16302
1.5,16,62,10,0.25,61.2614,6.12614
1.5,16,63,10,0.25,60.9879,6.09879
1.5,16,64,10,0.25,60.5228,6.05228
1.5,16,65,10,0.25,60.1197,6.01197
1.5,16,66,10,0.25,59.7207,5.97207
1.5,16,67,10,0.25,59.3447,5.93447
1.5,16,68,8,0.2,58.9515,7.36894
1.5,16,69,8,0.2,58.7127,7.33909
1.5,16,70,8,0.2,58.3634,7.29542
1.5,16,71,8,0.2,57.9997,7.24997
1.5,16,72,8,0.2,57.6055,7.20069
1.5,16,73,8,0.2,57.2766,7.15957
1.5,16,74,8,0.2,56.9613,7.12016
1.5,16,75,8,0.2,56.6936,7.0867
1.5,16,76,8,0.2,56.4957,7.06197
1.5,16,77,8,0.2,56.2298,7.02872
1.5,16,78,8,0.2,55.9469,6.99337
1.5,16,79,8,0.2,55.6188,6.95235
1.5,16,80,8,0.2,55.4002,6.92503
1.5,16,81,8,0.2,55.1792,6.89739
1.5,16,82,8,0.2,54.915,6.86438
1.5,16,83,8,0.2,54.5785,6.82232
1.5,16,84,8,0.2,54.3181,6.78976
1.5,16,85,8,0.2,54.0149,6.75187
1.5,16,86,8,0.2,53.8036,6.72545
1.5,16,87,8,0.2,53.5656,6.6957
1.5,16,88,8,0.2,53.3744,6.6718
1.5,16,89,8,0.2,53.1667,6.64583
1.5,16,90,8,0.2,53.0004,6.62505
1.5,16,91,8,0.2,52.7256,6.5907
1.5,16,92,8,0.2,52.5526,6.56908
1.5,16,93,8,0.2,52.2969,6.53711
1.5,16,94,8,0.2,52.0737,6.50921
1.5,16,95,8,0.2,51.905,6.48812
1.5,16,96,8,0.2,51.715,6.46437
1.5,16,97,8,0.2,51.5533,6.44416
1.5,16,98,8,0.2,51.3775,6.42219
1.5,16,99,8,0.2,51.1041,6.38801
1.5,16,100,8,0.2,50.937,6.36713
1.5,16,101,8,0.2,50.7879,6.34849
1.5,16,102,8,0.2,50.6237,6.32796
1.5,16,103,8,0.2,50.4407,6.30509
1.5,16,104,8,0.2,50.2642,6.28302
1.5,16,105,8,0.2,50.0623,6.25778
1.5,16,106,8,0.2,49.9053,6.23816
1.5,16,107,8,0.2,49.6391,6.20488
1.5,16,108,8,0.2,49.4593,6.18241
1.5,16,109,8,0.2,49.2686,6.15857
1.5,16,110,8,0.2,49.0081,6.12601
1.5,16,111,8,0.2,48.8388,6.10485
1.5,16,112,8,0.2,48.6367,6.07958
1.5,16,113,8,0.2,48.4353,6.05441
1.5,16,114,8,0.2,48.2445,6.03056
1.5,16,115,8,0.2,48.1094,6.01367
1.5,16,116,8,0.2,47.9707,5.99633
1.5,16,117,8,0.2,47.8346,5.97933
1.5,16,118,8,0.2,47.6767,5.95959
1.5,16,119,8,0.2,47.5561,5.94452
1.5,16,120,8,0.2,47.4104,5.9263
1.5,16,121,8,0.2,47.3529,5.91911
1.5,16,122,8,0.2,47.2482,5.90602
1.5,16,123,8,0.2,47.1557,5.89446
1.5,16,124,8,0.2,47.0326,5.87908
1.5,16,125,8,0.2,46.9105,5.86382
1.5,16,126,8,0.2,46.819,5.85238
1.5,16,127,8,0.2,46.7297,5.84122
1.5,16,128,8,0.2,46.5921,5.82401
1.5,16,129,8,0.2,46.4926,5.81158
1.5,16,130,8,0.2,46.2845,5.78556
1.5,16,131,8,0.2,46.164,5.7705
1.5,16,132,8,0.2,46.0306,5.75383
1.5,16,133,8,0.2,45.9409,5.74262
1.5,16,134,8,0.2,45.7923,5.72404
1.5,16,135,8,0.2,45.6464,5.70581
1.5,16,136,8,0.2,45.5286,5.69107
1.5,16,137,8,0.2,45.363,5.67038
1.5,16,138,8,0.2,45.2795,5.65994
1.5,16,139,8,0.2,45.16,5.645
1.5,16,140,8,0.2,45.0147,5.62684
1.5,16,141,8,0.2,44.8948,5.61184
1.5,16,142,8,0.2,44.78,5.5975
1.5,16,143,8,0.2,44.6657,5.58321
1.5,16,144,8,0.2,44.5759,5.57199
1.5,16,145,8,0.2,44.4499,5.55624
1.5,16,146,8,0.2,44.3551,5.54438
1.5,16,147,8,0.2,44.2451,5.53064
1.5,16,148,8,0.2,44.0934,5.51167
1.5,16,149,8,0.2,43.9972,5.49965
1.5,16,150,8,0.2,43.8966,5.48707
1.5,16,151,8,0.2,43.7543,5.46929
1.5,16,152,8,0.2,43.6357,5.45446
1.5,16,153,8,0.2,43.5694,5.44618
1.5,16,154,8,0.2,43.5299,5.44124
1.5,16,155,8,0.2,43.4447,5.43058
1.5,16,156,8,0.2,43.3448,5.4181
1.5,16,157,8,0.2,43.2677,5.40847
1.5,16,158,8,0.2,43.1843,5.39804
1.5,16,159,8,0.2,43.0743,5.38429
1.5,16,160,8,0.2,42.9756,5.37194
1.5,16,161,8,0.2,42.896,5.362
1.5,16,162,8,0.2,42.8256,5.35321
1.5,16,163,8,0.2,42.774,5.34675
1.5,16,164,8,0.2,42.6997,5.33746
1.5,16,165,8,0.2,42.6132,5.32665
1.5,16,166,8,0.2,42.5409,5.31762
1.5,16,167,8,0.2,42.4076,5.30095
1.5,16,168,8,0.2,42.2772,5.28464
1.5,16,169,8,0.2,42.182,5.27275
1.5,16,170,8,0.2,42.1023,5.26279
1.5,16,171,8,0.2,42.0587,5.25734
1.5,16,172,8,0.2,41.9992,5.2499
1.5,16,173,8,0.2,41.9385,5.24232
1.5,16,174,8,0.2,41.8457,5.23071
1.5,16,175,8,0.2,41.7216,5.2152
1.5,16,176,8,0.2,41.6649,5.20812
1.5,16,177,8,0.2,41.6004,5.20004
1.5,16,178,8,0.2,41.5567,5.19459
1.5,16,179,8,0.2,41.4635,5.18294
1.5,16,180,8,0.2,41.3921,5.17402
1.5,16,181,8,0.2,41.292,5.1615
1.5,16,182,8,0.2,41.2553,5.15691
1.5,16,183,8,0.2,41.1552,5.14439
1.5,16,184,8,0.2,41.1008,5.1376
1.5,16,185,8,0.2,41.0562,5.13203
1.5,16,186,8,0.2,40.9943,5.12429
1.5,16,187,8,0.2,40.9457,5.11821
1.5,16,188,8,0.2,40.8849,5.11061
1.5,16,189,8,0.2,40.8165,5.10207
1.5,16,190,8,0.2,40.752,5.094
1.5,16,191,8,0.2,40.7025,5.08782
1.5,16,192,8,0.2,40.6673,5.08341
1.5,16,193,8,0.2,40.6444,5.08055
1.5,16,194,8,0.2,40.5826,5.07283
1.5,16,195,8,0.2,40.5374,5.06717
1.5,16,196,8,0.2,40.4787,5.05984
1.5,16,197,8,0.2,40.4126,5.05158
1.5,16,198,8,0.2,40.307,5.03838
1.5,16,199,8,0.2,40.2532,5.03165
1.5,16,200,8,0.2,40.1782,5.02228
1.5,17,0,18,0.45,425.252,23.6251
1.5,17,1,12,0.3,378.74,31.5616
1.5,17,2,12,0.3,336.446,28.0372
1.5,17,3,12,0.3,299.41,24.9508
1.5,17,4,12,0.3,265.958,22.1632
1.5,17,5,12,0.3,237.699,19.8083
1.5,17,6,10,0.25,215.786,21.5786
1.5,17,7,10,0.25,195.99,19.599
1.5,17,8,10,0.25,180.1,18.01
1.5,17,9,10,0.25,167.509,16.7509
1.5,17,10,10,0.25,155.939,15.5939
1.5,17,11,10,0.25,146.265,14.6265
1.5,17,12,10,0.25,138.298,13.8298
1.5,17,13,10,0.25,129.563,12.9563
1.5,17,14,10,0.25,121.768,12.1768
1.5,17,15,10,0.25,117.027,11.7027
1.5,17,16,10,0.25,112.107,11.2107
1.5,17,17,10,0.25,106.85,10.685
1.5,17,18,10,0.25,101.587,10.1587
1.5,17,19,10,0.25,97.5444,9.75444
1.5,17,20,10,0.25,93.73,9.373
1.5,17,21,10,0.25,90.3912,9.03912
1.5,17,22,10,0.25,87.3957,8.73957
1.5,17,23,10,0.25,84.2194,8.42194
1.5,17,24,10,0.25,81.9124,8.19124
1.5,17,25,10,0.25,79.9083,7.99083
1.5,17,26,10,0.25,78.0615,7.80615
1.5,17,27,10,0.25,76.2214,7.62214
1.5,17,28,10,0.25,74.6025,7.46025
1.5,17,29,10,0.25,73.1646,7.31646
1.5,17,30,10,0.25,71.7364,7.17364
1.5,17,31,10,0.25,70.5,7.05
1.5,17,32,10,0.25,69.3859,6.93859
1.5,17,33,10,0.25,68.0927,6.80927
1.5,17,34,10,0.25,67.0748,6.70748
1.5,17,35,10,0.25,66.026,6.6026
1.5,17,36,10,0.25,64.9244,6.49244
1.5,17,37,10,0.25,63.9982,6.39982
1.5,17,38,10,0.25,62.8106,6.28106
1.5,17,39,10,0.25,61.7164,6.17164
1.5,17,40,10,0.25,60.8438,6.08438
1.5,17,41,10,0.25,60.0526,6.00526
1.5,17,42,10,0.25,59.3508,5.93508
1.5,17,43,10,0.25,58.6864,5.86864
1.5,17,44,10,0.25,58.1006,5.81006
1.5,17,45,10,0.25,57.5167,5.75167
1.5,17,46,10,0.25,57.0511,5.70511
1.5,17,47,10,0.25,56.4747,5.64747
1.5,17,48,8,0.2,55.8248,6.9781
1.5,17,49,8,0.2,55.4646,6.93308
1.5,17,50,8,0.2,54.823,6.85288
1.5,17,51,8,0.2,54.3858,6.79822
1.5,17,52,8,0.2,54.0385,6.75481
1.5,17,53,8,0.2,53.5088,6.68859
1.5,17,54,8,0.2,53.0601,6.63251
1.5,17,55,8,0.2,52.5973,6.57466
1.5,17,56,8,0.2,52.0244,6.50306
1.5,17,57,8,0.2,51.707,6.46338
1.5,17,58,8,0.2,51.3945,6.42431
1.5,17,59,8,0.2,51.0471,6.38089
1.5,17,60,8,0.2,50.7149,6.33936
1.5,17,61,8,0.2,50.3158,6.28948
1.5,17,62,8,0.2,50.1312,6.2664
1.5,17,63,8,0.2,49.9087,6.23859
1.5,17,64,8,0.2,49.5425,6.19282
1.5,17,65,8,0.2,49.2222,6.15278
1.5,17,66,8,0.2,49.0567,6.13209
1.5,17,67,8,0.2,48.8961,6.11201
1.5,17,68,8,0.2,48.7045,6.08806
1.5,17,69,8,0.2,48.5158,6.06447
1.5,17,70,8,0.2,48.2468,6.03085
1.5,17,71,8,0.2,47.9811,5.99763
1.5,17,72,8,0.2,47.7113,5.96392
1.5,17,73,8,0.2,47.5447,5.94309
1.5,17,74,8,0.2,47.3082,5.91352
1.5,17,75,8,0.2,47.0845,5.88556
1.5,17,76,8,0.2,46.8749,5.85936
1.5,17,77,8,0.2,46.5802,5.82252
1.5,17,78,8,0.2,46.354,5.79425
1.5,17,79,8,0.2,46.1864,5.7733
1.5,17,80,8,0.2,46.0272,5.7534
1.5,17,81,8,0.2,45.7963,5.72454
1.5,17,82,8,0.2,45.5988,5.69985
1.5,17,83,8,0.2,45.382,5.67274
1.5,17,84,8,0.2,45.2683,5.65853
1.5,17,85,8,0.2,45.0963,5.63704
1.5,17,86,8,0.2,44.958,5.61975
1.5,17,87,8,0.2,44.7156,5.58945
1.5,17,88,8,0.2,44.4544,5.5568
1.5,17,89,8,0.2,44.2612,5.53265
1.5,17,90,8,0.2,44.1538,5.51922
1.5,17,91,8,0.2,43.9741,5.49677
1.5,17,92,8,0.2,43.877,5.48463
1.5,17,93,8,0.2,43.7268,5.46585
1.5,17,94,8,0.2,43.5556,5.44445
1.5,17,95,8,0.2,43.428,5.42849
1.5,17,96,8,0.2,43.2701,5.40876
1.5,17,97,8,0.2,43.1078,5.38847
1.5,17,98,8,0.2,43.0146,5.37683
1.5,17,99,8,0.2,42.9016,5.3627
1.5,17,100,8,0.2,42.8307,5.35384
1.5,17,101,8,0.2,42.738,5.34225
1.5,17,102,8,0.2,42.6405,5.33006
1.5,17,103,8,0.2,42.5338,5.31672
1.5,17,104,8,0.2,42.4241,5.30301
1.5,17,105,8,0.2,42.2669,5.28337
1.5,17,106,8,0.2,42.1298,5.26623
1.5,17,107,8,0.2,42.022,5.25275
1.5,17,108,8,0.2,41.9187,5.23984
1.5,17,109,8,0.2,41.8196,5.22745
1.5,17,110,8,0.2,41.7615,5.22018
1.5,17,111,8,0.2,41.6785,5.20981
1.5,17,112,8,0.2,41.6076,5.20095
1.5,17,113,8,0.2,41.5555,5.19443
1.5,17,114,8,0.2,41.5035,5.18794
1.5,17,115,8,0.2,41.3653,5.17066
1.5,17,116,8,0.2,41.287,5.16087
1.5,17,117,8,0.2,41.1744,5.1468
1.5,17,118,8,0.2,41.1123,5.13904
1.5,17,119,8,0.2,40.9945,5.12431
1.5,17,120,8,0.2,40.8865,5.11081
1.5,17,121,8,0.2,40.7639,5.09549
1.5,17,122,8,0.2,40.7077,5.08846
1.5,17,123,8,0.2,40.6434,5.08042
1.5,17,124,8,0.2,40.5561,5.06952
1.5,17,125,8,0.2,40.483,5.06037
1.5,17,126,8,0.2,40.3962,5.04952
1.5,17,127,8,0.2,40.3193,5.03992
1.5,17,128,8,0.2,40.2659,5.03324
1.5,17,129,8,0.2,40.1371,5.01713
1.5,17,130,8,0.2,40.1027,5.01284
1.5,17,131,8,0.2,40.0514,5.00643
1.5,17,132,8,0.2,39.9739,4.99674
1.5,17,133,8,0.2,39.93,4.99125
1.5,17,134,8,0.2,39.8805,4.98506
1.5,17,135,8,0.2,39.8046,4.97557
1.5,17,136,8,0.2,39.7782,4.97228
1.5,17,137,8,0.2,39.7113,4.96391
1.5,17,138,8,0.2,39.6616,4.9577
1.5,17,139,8,0.2,39.6114,4.95142
1.5,17,140,8,0.2,39.5584,4.9448
1.5,17,141,8,0.2,39.5203,4.94004
1.5,17,142,8,0.2,39.4538,4.93172
1.5,17,143,8,0.2,39.3619,4.92024
1.5,17,144,8,0.2,39.2985,4.91231
1.5,17,145,8,0.2,39.2351,4.90439
1.5,17,146,8,0.2,39.2019,4.90024
1.5,17,147,8,0.2,39.1103,4.88879
1.5,17,148,8,0.2,39.034,4.87925
1.5,17,149,8,0.2,39.0044,4.87555
1.5,17,150,8,0.2,38.9748,4.87184
1.5,17,151,8,0.2,38.9355,4.86694
1.5,17,152,8,0.2,38.886,4.86075
1.5,17,153,8,0.2,38.7958,4.84948
1.5,17,154,8,0.2,38.7506,4.84382
1.5,17,155,8,0.2,38.7086,4.83858
1.5,17,156,8,0.2,38.6649,4.83311
1.5,17,157,8,0.2,38.6319,4.82898
1.5,17,158,8,0.2,38.6104,4.8263
1.5,17,159,8,0.2,38.585,4.82312
1.5,17,160,8,0.2,38.5719,4.82149
1.5,17,161,8,0.2,38.5338,4.81672
1.5,17,162,8,0.2,38.504,4.813
1.5,17,163,8,0.2,38.4798,4.80998
1.5,17,164,8,0.2,38.4432,4.8054
1.5,17,165,8,0.2,38.3769,4.79712
1.5,17,166,8,0.2,38.3572,4.79466
1.5,17,167,8,0.2,38.3248,4.79059
1.5,17,168,8,0.2,38.2958,4.78698
1.5,17,169,8,0.2,38.2719,4.78398
1.5,17,170,8,0.2,38.1981,4.77476
1.5,17,171,8,0.2,38.1855,4.77318
1.5,17,172,8,0.2,38.1299,4.76624
1.5,17,173,8,0.2,38.0994,4.76242
1.5,17,174,8,0.2,38.0816,4.7602
1.5,17,175,8,0.2,38.0641,4.75801
1.5,17,176,8,0.2,38.0042,4.75053
1.5,17,177,8,0.2,37.9603,4.74504
1.5,17,178,8,0.2,37.938,4.74224
1.5,17,179,8,0.2,37.9214,4.74017
1.5,17,180,8,0.2,37.9085,4.73856
1.5,17,181,8,0.2,37.8712,4.73389
1.5,17,182,8,0.2,37.8366,4.72958
1.5,17,183,8,0.2,37.822,4.72774
1.5,17,184,8,0.2,37.7878,4.72347
1.5,17,185,8,0.2,37.7695,4.72119
1.5,17,186,8,0.2,37.7456,4.7182
1.5,17,187,8,0.2,37.7309,4.71637
1.5,17,188,8,0.2,37.6902,4.71127
1.5,17,189,8,0.2,37.661,4.70763
1.5,17,190,8,0.2,37.6429,4.70536
1.5,17,191,8,0.2,37.6272,4.7034
1.5,17,192,8,0.2,37.6152,4.7019
1.5,17,193,8,0.2,37.6062,4.70077
1.5,17,194,8,0.2,37.5886,4.69858
1.5,17,195,8,0.2,37.5772,4.69714
1.5,17,196,8,0.2,37.5481,4.69351
1.5,17,197,8,0.2,37.5307,4.69134
1.5,17,198,8,0.2,37.5228,4.69035
1.5,17,199,8,0.2,37.5064,4.6883
1.5,17,200,8,0.2,37.4952,4.68691
1.5,18,0,18,0.45,451.584,25.088
1.5,18,1,16,0.4,406.356,25.3972
1.5,18,2,16,0.4,363.741,22.7338
1.5,18,3,16,0.4,325.913,20.3696
1.5,18,4,14,0.35,292.875,20.9197
1.5,18,5,14,0.35,268.189,19.1563
1.5,18,6,14,0.35,246.471,17.605
1.5,18,7,14,0.35,226.841,16.203
1.5,18,8,14,0.35,207.649,14.8321
1.5,18,9,14,0.35,195.746,13.9818
1.5,18,10,14,0.35,182.837,13.0598
1.5,18,11,14,0.35,171.923,12.2802
1.5,18,12,12,0.3,160.503,13.3753
1.5,18,13,12,0.3,151.086,12.5905
1.5,18,14,12,0.3,144.289,12.0241
1.5,18,15,12,0.3,135.353,11.2794
1.5,18,16,12,0.3,129.923,10.8269
1.5,18,17,10,0.25,124.433,12.4433
1.5,18,18,10,0.25,120.579,12.0579
1.5,18,19,10,0.25,116.313,11.6313
1.5,18,20,10,0.25,112.198,11.2198
1.5,18,21,10,0.25,108.228,10.8228
1.5,18,22,10,0.25,103.973,10.3973
1.5,18,23,10,0.25,99.7774,9.97774
1.5,18,24,10,0.25,96.6244,9.66244
1.5,18,25,10,0.25,93.2806,9.32806
1.5,18,26,10,0.25,90.9257,9.09257
1.5,18,27,10,0.25,88.7416,8.87416
1.5,18,28,10,0.25,86.091,8.6091
1.5,18,29,8,0.2,84.0528,10.5066
1.5,18,30,8,0.2,82.0583,10.2573
1.5,18,31,8,0.2,80.2835,10.0354
1.5,18,32,8,0.2,79.0669,9.88336
1.5,18,33,8,0.2,77.9802,9.74753
1.5,18,34,8,0.2,76.6889,9.58612
1.5,18,35,8,0.2,75.0778,9.38472
1.5,18,36,8,0.2,73.9709,9.24636
1.5,18,37,8,0.2,72.5133,9.06417
1.5,18,38,8,0.2,71.6206,8.95258
1.5,18,39,8,0.2,70.8367,8.85459
1.5,18,40,8,0.2,69.642,8.70525
1.5,18,41,8,0.2,68.3552,8.54439
1.5,18,42,8,0.2,67.4903,8.43629
1.5,18,43,8,0.2,66.3442,8.29303
1.5,18,44,8,0.2,65.3192,8.1649
1.5,18,45,8,0.2,64.4057,8.05071
1.5,18,46,8,0.2,63.7021,7.96276
1.5,18,47,8,0.2,62.8153,7.85191
1.5,18,48,8,0.2,62.2015,7.77518
1.5,18,49,8,0.2,61.5617,7.69521
1.5,18,50,8,0.2,60.7781,7.59726
1.5,18,51,8,0.2,59.9735,7.49669
1.5,18,52,8,0.2,59.2078,7.40097
1.5,18,53,8,0.2,58.6256,7.3282
1.5,18,54,8,0.2,58.0873,7.26091
1.5,18,55,8,0.2,57.6369,7.20461
1.5,18,56,8,0.2,57.0789,7.13486
1.5,18,57,8,0.2,56.5765,7.07206
1.5,18,58,8,0.2,56.1437,7.01796
1.5,18,59,8,0.2,55.7642,6.97053
1.5,18,60,8,0.2,55.4135,6.92668
1.5,18,61,8,0.2,54.772,6.84649
1.5,18,62,8,0.2,54.391,6.79888
1.5,18,63,8,0.2,53.7283,6.71604
1.5,18,64,8,0.2,53.1838,6.64798
1.5,18,65,8,0.2,52.7024,6.58781
1.5,18,66,8,0.2,52.226,6.52825
1.5,18,67,8,0.2,51.9096,6.4887
1.5,18,68,8,0.2,51.4956,6.43695
1.5,18,69,8,0.2,51.1693,6.39616
1.5,18,70,8,0.2,50.8029,6.35036
1.5,18,71,8,0.2,50.4343,6.30428
1.5,18,72,8,0.2,50.0745,6.25931
1.5,18,73,8,0.2,49.8515,6.23143
1.5,18,74,8,0.2,49.5846,6.19807
1.5,18,75,8,0.2,49.3009,6.16261
1.5,18,76,8,0.2,48.9631,6.12038
1.5,18,77,8,0.2,48.7973,6.09966
1.5,18,78,8,0.2,48.5134,6.06418
1.5,18,79,8,0.2,48.2071,6.02588
1.5,18,80,8,0.2,47.8596,5.98245
1.5,18,81,8,0.2,47.5701,5.94627
1.5,18,82,8,0.2,47.359,5.91987
1.5,18,83,8,0.2,47.074,5.88425
1.5,18,84,8,0.2,46.8629,5.85786
1.5,18,85,8,0.2,46.6222,5.82777
1.5,18,86,8,0.2,46.4531,5.80664
1.5,18,87,8,0.2,46.2524,5.78155
1.5,18,88,8,0.2,46.0291,5.75363
1.5,18,89,8,0.2,45.8113,5.72641
1.5,18,90,8,0.2,45.5014,5.68767
1.5,18,91,8,0.2,45.2747,5.65934
1.5,18,92,8,0.2,45.1252,5.64065
1.5,18,93,8,0.2,44.9216,5.6152
1.5,18,94,8,0.2,44.7828,5.59785
1.5,18,95,8,0.2,44.616,5.577
1.5,18,96,8,0.2,44.4072,5.5509
1.5,18,97,8,0.2,44.1706,5.52132
1.5,18,98,8,0.2,43.961,5.49512
1.5,18,99,8,0.2,43.841,5.48013
1.5,18,100,8,0.2,43.7312,5.4664
1.5,18,101,8,0.2,43.4903,5.43629
1.5,18,102,8,0.2,43.365,5.42062
1.5,18,103,8,0.2,43.2381,5.40476
1.5,18,104,8,0.2,43.0535,5.38169
1.5,18,105,8,0.2,42.9382,5.36728
1.5,18,106,8,0.2,42.7803,5.34753
1.5,18,107,8,0.2,42.7069,5.33836
1.5,18,108,8,0.2,42.5954,5.32443
1.5,18,109,8,0.2,42.4575,5.30719
1.5,18,110,8,0.2,42.3357,5.29197
1.5,18,111,8,0.2,42.2215,5.27768
