step,S
1363,21.937620912413557
1364,21.937620912413557
1365,21.937620912413557
1366,21.937620912413557
1367,21.937620912413557
1368,21.937620912413557
1369,21.937620912413557
1370,21.937620912413557
1371,21.937620912413557
1372,21.937620912413557
1373,21.937620912413557
1374,21.937620912413557
1375,21.937620912413557
1376,21.937620912413557
1377,21.937620912413557
1378,21.937620912413557
1379,21.937620912413557
1380,21.937620912413557
1381,21.937620912413557
1382,21.937620912413557
1383,21.937620912413557
1384,21.937620912413557
1385,21.937620912413557
1386,21.937620912413557
1387,21.937620912413557
1388,21.937620912413557
1389,21.937620912413557
1390,21.937620912413557
1391,21.937620912413557
1392,21.937620912413557
1393,21.937620912413557
1394,21.937620912413557
1395,21.937620912413557
1396,21.937620912413557
1397,21.937620912413557
1398,21.937620912413557
1399,21.937620912413557
1400,21.937620912413557
1401,21.937620912413557
1402,21.937620912413557
1403,21.937620912413557
1404,21.937620912413557
1405,21.937620912413557
1406,21.937620912413557
1407,21.937620912413557
1408,21.937620912413557
1409,21.937620912413557
1410,21.937620912413557
1411,21.937620912413557
1412,21.937620912413557
1413,21.937620912413557
1414,21.937620912413557
1415,21.937620912413557
1416,21.937620912413557
1417,21.937620912413557
1418,21.937620912413557
1419,21.937620912413557
1420,21.937620912413557
1421,21.937620912413557
1422,21.937620912413557
1423,21.937620912413557
1424,21.937620912413557
1425,21.937620912413557
1426,21.937620912413557
1427,21.937620912413557
1428,21.937620912413557
1429,21.937620912413557
1430,21.937620912413557
1431,21.937620912413557
1432,21.937620912413557
1433,21.937620912413557
1434,21.937620912413557
1435,21.937620912413557
1436,21.937620912413557
1437,21.937620912413557
1438,21.937620912413557
1439,21.937620912413557
1440,21.937620912413557
1441,21.937620912413557
1442,21.937620912413557
1443,21.937620912413557
1444,21.937620912413557
1445,21.937620912413557
1446,21.937620912413557
1447,21.937620912413557
1448,21.937620912413557
1449,21.937620912413557
1450,21.937620912413557
1451,21.937620912413557
1452,21.937620912413557
1453,21.937620912413557
1454,21.937620912413557
1455,21.937620912413557
1456,21.937620912413557
1457,21.937620912413557
1458,21.937620912413557
1459,21.937620912413557
1460,21.937620912413557
1461,21.937620912413557
1462,21.937620912413557
1463,21.937620912413557
1464,21.937620912413557
1465,21.937620912413557
1466,21.937620912413557
1467,21.937620912413557
1468,21.937620912413557
1469,21.937620912413557
1470,21.937620912413557
1471,21.937620912413557
1472,21.937620912413557
1473,21.937620912413557
1474,21.937620912413557
1475,21.937620912413557
1476,21.937620912413557
1477,21.937620912413557
1478,21.937620912413557
1479,21.937620912413557
1480,21.937620912413557
1481,21.937620912413557
1482,21.937620912413557
1483,21.937620912413557
1484,21.937620912413557
1485,21.937620912413557
1486,21.937620912413557
1487,21.937620912413557
1488,21.937620912413557
1489,21.937620912413557
1490,21.937620912413557
1491,21.937620912413557
1492,21.937620912413557
1493,21.937620912413557
1494,21.937620912413557
1495,21.937620912413557
1496,21.937620912413557
1497,21.937620912413557
1498,21.937620912413557
1499,21.937620912413557
1500,21.937620912413557
1501,21.937620912413557
1502,21.937620912413557
1503,21.937620912413557
1504,21.937620912413557
1505,21.937620912413557
1506,21.937620912413557
1507,21.937620912413557
1508,21.937620912413557
1509,21.937620912413557
1510,21.937620912413557
1511,21.937620912413557
1512,21.937620912413557
1513,21.937620912413557
1514,21.937620912413557
1515,21.937620912413557
1516,21.937620912413557
1517,21.937620912413557
1518,21.937620912413557
1519,21.937620912413557
1520,21.937620912413557
1521,21.937620912413557
1522,21.937620912413557
1523,21.937620912413557
1524,21.937620912413557
1525,21.937620912413557
1526,21.937620912413557
1527,21.937620912413557
1528,21.937620912413557
1529,21.937620912413557
1530,21.937620912413557
1531,21.937620912413557
1532,21.937620912413557
1533,21.937620912413557
1534,21.937620912413557
1535,21.937620912413557
1536,21.937620912413557
1537,21.937620912413557
1538,21.937620912413557
1539,21.937620912413557
1540,21.937620912413557
1541,21.937620912413557
1542,21.937620912413557
1543,21.937620912413557
1544,21.937620912413557
1545,21.937620912413557
1546,21.937620912413557
1547,21.937620912413557
1548,21.937620912413557
1549,21.937620912413557
1550,21.937620912413557
1551,21.937620912413557
1552,21.937620912413557
1553,21.937620912413557
1554,21.937620912413557
1555,21.937620912413557
1556,21.937620912413557
1557,21.937620912413557
1558,21.937620912413557
1559,21.937620912413557
1560,21.937620912413557
1561,21.937620912413557
1562,21.937620912413557
1563,21.937620912413557
1564,21.937620912413557
1565,21.937620912413557
1566,21.937620912413557
1567,21.937620912413557
1568,21.937620912413557
1569,21.937620912413557
1570,21.937620912413557
1571,21.937620912413557
1572,21.937620912413557
1573,21.937620912413557
1574,21.937620912413557
1575,21.937620912413557
1576,21.937620912413557
1577,21.937620912413557
1578,21.937620912413557
1579,21.937620912413557
1580,21.937620912413557
1581,21.937620912413557
1582,21.937620912413557
1583,21.937620912413557
1584,21.937620912413557
1585,21.937620912413557
1586,21.937620912413557
1587,21.937620912413557
1588,21.937620912413557
1589,21.937620912413557
1590,21.937620912413557
1591,21.937620912413557
1592,21.937620912413557
1593,21.937620912413557
1594,21.937620912413557
1595,21.937620912413557
1596,21.937620912413557
1597,21.937620912413557
1598,21.937620912413557
1599,21.937620912413557
1600,21.937620912413557
1601,21.937620912413557
1602,21.937620912413557
1603,21.937620912413557
1604,21.937620912413557
1605,21.937620912413557
1606,21.937620912413557
1607,21.937620912413557
1608,21.937620912413557
1609,21.937620912413557
1610,21.937620912413557
1611,21.937620912413557
1612,21.937620912413557
1613,21.937620912413557
1614,21.937620912413557
1615,21.937620912413557
1616,21.937620912413557
1617,21.937620912413557
1618,21.937620912413557
1619,21.937620912413557
1620,21.937620912413557
1621,21.937620912413557
1622,21.937620912413557
1623,21.937620912413557
1624,21.937620912413557
1625,21.937620912413557
1626,21.937620912413557
1627,21.937620912413557
1628,21.937620912413557
1629,21.937620912413557
1630,21.937620912413557
1631,21.937620912413557
1632,21.937620912413557
1633,21.937620912413557
1634,21.937620912413557
1635,21.937620912413557
1636,21.937620912413557
1637,21.937620912413557
1638,21.937620912413557
1639,21.937620912413557
1640,21.937620912413557
1641,21.937620912413557
1642,21.937620912413557
1643,21.937620912413557
1644,21.937620912413557
1645,21.937620912413557
1646,21.937620912413557
1647,21.937620912413557
1648,21.937620912413557
1649,21.937620912413557
1650,21.937620912413557
1651,21.937620912413557
1652,21.937620912413557
1653,21.937620912413557
1654,21.937620912413557
1655,21.937620912413557
1656,21.937620912413557
1657,21.937620912413557
1658,21.937620912413557
1659,21.937620912413557
1660,21.937620912413557
1661,21.937620912413557
1662,21.937620912413557
1663,21.937620912413557
1664,21.937620912413557
1665,21.937620912413557
1666,21.937620912413557
1667,21.937620912413557
1668,21.937620912413557
1669,21.937620912413557
1670,21.937620912413557
1671,21.937620912413557
1672,21.937620912413557
1673,21.937620912413557
1674,21.937620912413557
1675,21.937620912413557
1676,21.937620912413557
1677,21.937620912413557
1678,21.937620912413557
1679,21.937620912413557
1680,21.937620912413557
1681,21.937620912413557
1682,21.937620912413557
1683,21.937620912413557
1684,21.937620912413557
1685,21.937620912413557
1686,21.937620912413557
1687,21.937620912413557
1688,21.937620912413557
1689,21.937620912413557
1690,21.937620912413557
1691,21.937620912413557
1692,21.937620912413557
1693,21.937620912413557
1694,21.937620912413557
1695,21.937620912413557
1696,21.937620912413557
1697,21.937620912413557
1698,21.937620912413557
1699,21.937620912413557
1700,21.937620912413557
1701,21.937620912413557
1702,21.937620912413557
1703,21.937620912413557
1704,21.937620912413557
1705,21.937620912413557
1706,21.937620912413557
1707,21.937620912413557
1708,21.937620912413557
1709,21.937620912413557
1710,21.937620912413557
1711,21.937620912413557
1712,21.937620912413557
1713,21.937620912413557
1714,21.937620912413557
1715,21.937620912413557
1716,21.937620912413557
1717,21.937620912413557
1718,21.937620912413557
1719,21.937620912413557
1720,21.937620912413557
1721,21.937620912413557
1722,21.937620912413557
1723,21.937620912413557
1724,21.937620912413557
1725,21.937620912413557
1726,21.937620912413557
1727,21.937620912413557
1728,21.937620912413557
1729,21.937620912413557
1730,21.937620912413557
1731,21.937620912413557
1732,21.937620912413557
1733,21.937620912413557
1734,21.937620912413557
1735,21.937620912413557
1736,21.937620912413557
1737,21.937620912413557
1738,21.937620912413557
1739,21.937620912413557
1740,21.937620912413557
1741,21.937620912413557
1742,21.937620912413557
1743,21.937620912413557
1744,21.937620912413557
1745,21.937620912413557
1746,21.937620912413557
1747,21.937620912413557
1748,21.937620912413557
1749,21.937620912413557
1750,21.937620912413557
1751,21.937620912413557
1752,21.937620912413557
1753,21.937620912413557
1754,21.937620912413557
1755,21.937620912413557
1756,21.937620912413557
1757,21.937620912413557
1758,21.937620912413557
1759,21.937620912413557
1760,21.937620912413557
1761,21.937620912413557
1762,21.937620912413557
1763,21.937620912413557
1764,21.937620912413557
1765,21.937620912413557
1766,21.937620912413557
1767,21.937620912413557
1768,21.937620912413557
1769,21.937620912413557
1770,21.937620912413557
1771,21.937620912413557
1772,21.937620912413557
1773,21.937620912413557
1774,21.937620912413557
1775,21.937620912413557
1776,21.937620912413557
1777,21.937620912413557
1778,21.937620912413557
1779,21.937620912413557
1780,21.937620912413557
1781,21.937620912413557
1782,21.937620912413557
1783,21.937620912413557
1784,21.937620912413557
1785,21.937620912413557
1786,21.937620912413557
1787,21.937620912413557
1788,21.937620912413557
1789,21.937620912413557
1790,21.937620912413557
1791,21.937620912413557
1792,21.937620912413557
1793,21.937620912413557
1794,21.937620912413557
1795,21.937620912413557
1796,21.937620912413557
1797,21.937620912413557
1798,21.937620912413557
1799,21.937620912413557
1800,21.937620912413557
1801,21.937620912413557
1802,21.937620912413557
1803,21.937620912413557
1804,21.937620912413557
1805,21.937620912413557
1806,21.937620912413557
1807,21.937620912413557
1808,21.937620912413557
1809,21.937620912413557
1810,21.937620912413557
1811,21.937620912413557
1812,21.937620912413557
1813,21.937620912413557
1814,21.937620912413557
1815,21.937620912413557
1816,21.937620912413557
1817,21.937620912413557
1818,21.937620912413557
1819,21.937620912413557
1820,21.937620912413557
1821,21.937620912413557
1822,21.937620912413557
1823,21.937620912413557
1824,21.937620912413557
1825,21.937620912413557
1826,21.937620912413557
1827,21.937620912413557
1828,21.937620912413557
1829,21.937620912413557
1830,21.937620912413557
1831,21.937620912413557
1832,21.937620912413557
1833,21.937620912413557
1834,21.937620912413557
1835,21.937620912413557
1836,21.937620912413557
1837,21.937620912413557
1838,21.937620912413557
1839,21.937620912413557
1840,21.937620912413557
1841,21.937620912413557
1842,21.937620912413557
1843,21.937620912413557
1844,21.937620912413557
1845,21.937620912413557
1846,21.937620912413557
1847,21.937620912413557
1848,21.937620912413557
1849,21.937620912413557
1850,21.937620912413557
1851,21.937620912413557
1852,21.937620912413557
1853,21.937620912413557
1854,21.937620912413557
1855,21.937620912413557
1856,21.937620912413557
1857,21.937620912413557
1858,21.937620912413557
1859,21.937620912413557
1860,21.937620912413557
1861,21.937620912413557
1862,21.937620912413557
1863,21.937620912413557
1864,21.937620912413557
1865,21.937620912413557
1866,21.937620912413557
1867,21.937620912413557
1868,21.937620912413557
1869,21.937620912413557
1870,21.937620912413557
1871,21.937620912413557
1872,21.937620912413557
1873,21.937620912413557
1874,21.937620912413557
1875,21.937620912413557
1876,21.937620912413557
1877,21.937620912413557
1878,21.937620912413557
1879,21.937620912413557
1880,21.937620912413557
1881,21.937620912413557
1882,21.937620912413557
1883,21.937620912413557
1884,21.937620912413557
1885,21.937620912413557
1886,21.937620912413557
1887,21.937620912413557
1888,21.937620912413557
1889,21.937620912413557
1890,21.937620912413557
1891,21.937620912413557
1892,21.937620912413557
1893,21.937620912413557
1894,21.937620912413557
1895,21.937620912413557
1896,21.937620912413557
1897,21.937620912413557
1898,21.937620912413557
1899,21.937620912413557
1900,21.937620912413557
1901,21.937620912413557
1902,21.937620912413557
1903,21.937620912413557
1904,21.937620912413557
1905,21.937620912413557
1906,21.937620912413557
1907,21.937620912413557
1908,21.937620912413557
1909,21.937620912413557
1910,21.937620912413557
1911,21.937620912413557
1912,21.937620912413557
1913,21.937620912413557
1914,21.937620912413557
1915,21.937620912413557
1916,21.937620912413557
1917,21.937620912413557
1918,21.937620912413557
1919,21.937620912413557
1920,21.937620912413557
1921,21.937620912413557
1922,21.937620912413557
1923,21.937620912413557
1924,21.937620912413557
1925,21.937620912413557
1926,21.937620912413557
1927,21.937620912413557
1928,21.937620912413557
1929,21.937620912413557
1930,21.937620912413557
1931,21.937620912413557
1932,21.937620912413557
1933,21.937620912413557
1934,21.937620912413557
1935,21.937620912413557
1936,21.937620912413557
1937,21.937620912413557
1938,21.937620912413557
1939,21.937620912413557
1940,21.937620912413557
1941,21.937620912413557
1942,21.937620912413557
1943,21.937620912413557
1944,21.937620912413557
1945,21.937620912413557
1946,21.937620912413557
1947,21.937620912413557
1948,21.937620912413557
1949,21.937620912413557
1950,21.937620912413557
1951,21.937620912413557
1952,21.937620912413557
1953,21.937620912413557
1954,21.937620912413557
1955,21.937620912413557
1956,21.937620912413557
1957,21.937620912413557
1958,21.937620912413557
1959,21.937620912413557
1960,21.937620912413557
1961,21.937620912413557
1962,21.937620912413557
1963,21.937620912413557
1964,21.937620912413557
1965,21.937620912413557
1966,21.937620912413557
1967,21.937620912413557
1968,21.937620912413557
1969,21.937620912413557
1970,21.937620912413557
1971,21.937620912413557
1972,21.937620912413557
1973,21.937620912413557
1974,21.937620912413557
1975,21.937620912413557
1976,21.937620912413557
1977,21.937620912413557
1978,21.937620912413557
1979,21.937620912413557
1980,21.937620912413557
1981,21.937620912413557
1982,21.937620912413557
1983,21.937620912413557
1984,21.937620912413557
1985,21.937620912413557
1986,21.937620912413557
1987,21.937620912413557
1988,21.937620912413557
1989,21.937620912413557
1990,21.937620912413557
1991,21.937620912413557
1992,21.937620912413557
1993,21.937620912413557
1994,21.937620912413557
1995,21.937620912413557
1996,21.937620912413557
1997,21.937620912413557
1998,21.937620912413557
1999,21.937620912413557
2000,21.937620912413557
2001,21.937620912413557
2002,21.937620912413557
2003,21.937620912413557
2004,21.937620912413557
2005,21.937620912413557
2006,21.937620912413557
2007,21.937620912413557
2008,21.937620912413557
2009,21.937620912413557
2010,21.937620912413557
2011,21.937620912413557
2012,21.937620912413557
2013,21.937620912413557
2014,21.937620912413557
2015,21.937620912413557
2016,21.937620912413557
2017,21.937620912413557
2018,21.937620912413557
2019,21.937620912413557
2020,21.937620912413557
2021,21.937620912413557
2022,21.937620912413557
2023,21.937620912413557
2024,21.937620912413557
2025,21.937620912413557
2026,21.937620912413557
2027,21.937620912413557
2028,21.937620912413557
2029,21.937620912413557
2030,21.937620912413557
2031,21.937620912413557
2032,21.937620912413557
2033,21.937620912413557
2034,21.937620912413557
2035,21.937620912413557
2036,21.937620912413557
2037,21.937620912413557
2038,21.937620912413557
2039,21.937620912413557
2040,21.937620912413557
2041,21.937620912413557
2042,21.937620912413557
2043,21.937620912413557
2044,21.937620912413557
2045,21.937620912413557
2046,21.937620912413557
2047,21.937620912413557
2048,21.937620912413557
2049,21.937620912413557
2050,21.937620912413557
2051,21.937620912413557
2052,21.937620912413557
2053,21.937620912413557
2054,21.937620912413557
2055,21.937620912413557
2056,21.937620912413557
2057,21.937620912413557
2058,21.937620912413557
2059,21.937620912413557
2060,21.937620912413557
2061,21.937620912413557
2062,21.937620912413557
2063,21.937620912413557
2064,21.937620912413557
2065,21.937620912413557
2066,21.937620912413557
2067,21.937620912413557
2068,21.937620912413557
2069,21.937620912413557
2070,21.937620912413557
2071,21.937620912413557
2072,21.937620912413557
2073,21.937620912413557
2074,21.937620912413557
2075,21.937620912413557
2076,21.937620912413557
2077,21.937620912413557
2078,21.937620912413557
2079,21.937620912413557
2080,21.937620912413557
2081,21.937620912413557
2082,21.937620912413557
2083,21.937620912413557
2084,21.937620912413557
2085,21.937620912413557
2086,21.937620912413557
2087,21.937620912413557
2088,21.937620912413557
2089,21.937620912413557
2090,21.937620912413557
2091,21.937620912413557
2092,21.937620912413557
2093,21.937620912413557
2094,21.937620912413557
2095,21.937620912413557
2096,21.937620912413557
2097,21.937620912413557
2098,21.937620912413557
2099,21.937620912413557
2100,21.937620912413557
2101,21.937620912413557
2102,21.937620912413557
2103,21.937620912413557
2104,21.937620912413557
2105,21.937620912413557
2106,21.937620912413557
2107,21.937620912413557
2108,21.937620912413557
2109,21.937620912413557
2110,21.937620912413557
2111,21.937620912413557
2112,21.937620912413557
2113,21.937620912413557
2114,21.937620912413557
2115,21.937620912413557
2116,21.937620912413557
2117,21.937620912413557
2118,21.937620912413557
2119,21.937620912413557
2120,21.937620912413557
2121,21.937620912413557
2122,21.937620912413557
2123,21.937620912413557
2124,21.937620912413557
2125,21.937620912413557
2126,21.937620912413557
2127,21.937620912413557
2128,21.937620912413557
2129,21.937620912413557
2130,21.937620912413557
2131,21.937620912413557
2132,21.937620912413557
2133,21.937620912413557
2134,21.937620912413557
2135,21.937620912413557
2136,21.937620912413557
2137,21.937620912413557
2138,21.937620912413557
2139,21.937620912413557
2140,21.937620912413557
2141,21.937620912413557
2142,21.937620912413557
2143,21.937620912413557
2144,21.937620912413557
2145,21.937620912413557
2146,21.937620912413557
2147,21.937620912413557
2148,21.937620912413557
2149,21.937620912413557
2150,21.937620912413557
2151,21.937620912413557
2152,21.937620912413557
2153,21.937620912413557
2154,21.937620912413557
2155,21.937620912413557
2156,21.937620912413557
2157,21.937620912413557
2158,21.937620912413557
2159,21.937620912413557
2160,21.937620912413557
2161,21.937620912413557
2162,21.937620912413557
2163,21.937620912413557
2164,21.937620912413557
2165,21.937620912413557
2166,21.937620912413557
2167,21.937620912413557
2168,21.937620912413557
2169,21.937620912413557
2170,21.937620912413557
2171,21.937620912413557
2172,21.937620912413557
2173,21.937620912413557
2174,21.937620912413557
2175,21.937620912413557
2176,21.937620912413557
2177,21.937620912413557
2178,21.937620912413557
2179,21.937620912413557
2180,21.937620912413557
2181,21.937620912413557
2182,21.937620912413557
2183,21.937620912413557
2184,21.937620912413557
2185,21.937620912413557
2186,21.937620912413557
2187,21.937620912413557
2188,21.937620912413557
2189,21.937620912413557
2190,21.937620912413557
2191,21.937620912413557
2192,21.937620912413557
2193,21.937620912413557
2194,21.937620912413557
2195,21.937620912413557
2196,21.937620912413557
2197,21.937620912413557
2198,21.937620912413557
2199,21.937620912413557
2200,21.937620912413557
2201,21.937620912413557
2202,21.937620912413557
2203,21.937620912413557
2204,21.937620912413557
2205,21.937620912413557
2206,21.937620912413557
2207,21.937620912413557
2208,21.937620912413557
2209,21.937620912413557
2210,21.937620912413557
2211,21.937620912413557
2212,21.937620912413557
2213,21.937620912413557
2214,21.937620912413557
2215,21.937620912413557
2216,21.937620912413557
2217,21.937620912413557
2218,21.937620912413557
2219,21.937620912413557
2220,21.937620912413557
2221,21.937620912413557
2222,21.937620912413557
2223,21.937620912413557
2224,21.937620912413557
2225,21.937620912413557
2226,21.937620912413557
2227,21.937620912413557
2228,21.937620912413557
2229,21.937620912413557
2230,21.937620912413557
2231,21.937620912413557
2232,21.937620912413557
2233,21.937620912413557
2234,21.937620912413557
2235,21.937620912413557
2236,21.937620912413557
2237,21.937620912413557
2238,21.937620912413557
2239,21.937620912413557
2240,21.937620912413557
2241,21.937620912413557
2242,21.937620912413557
2243,21.937620912413557
2244,21.937620912413557
2245,21.937620912413557
2246,21.937620912413557
2247,21.937620912413557
2248,21.937620912413557
2249,21.937620912413557
2250,21.937620912413557
2251,21.937620912413557
2252,21.937620912413557
2253,21.937620912413557
2254,21.937620912413557
2255,21.937620912413557
2256,21.937620912413557
2257,21.937620912413557
2258,21.937620912413557
2259,21.937620912413557
2260,21.937620912413557
2261,21.937620912413557
2262,21.937620912413557
2263,21.937620912413557
2264,21.937620912413557
2265,21.937620912413557
2266,21.937620912413557
2267,21.937620912413557
2268,21.937620912413557
2269,21.937620912413557
2270,21.937620912413557
2271,21.937620912413557
2272,21.937620912413557
2273,21.937620912413557
2274,21.937620912413557
2275,21.937620912413557
2276,21.937620912413557
2277,21.937620912413557
2278,21.937620912413557
2279,21.937620912413557
2280,21.937620912413557
2281,21.937620912413557
2282,21.937620912413557
2283,21.937620912413557
2284,21.937620912413557
2285,21.937620912413557
2286,21.937620912413557
2287,21.937620912413557
2288,21.937620912413557
2289,21.937620912413557
2290,21.937620912413557
2291,21.937620912413557
2292,21.937620912413557
2293,21.937620912413557
2294,21.937620912413557
2295,21.937620912413557
2296,21.937620912413557
2297,21.937620912413557
2298,21.937620912413557
2299,21.937620912413557
2300,21.937620912413557
2301,21.937620912413557
2302,21.937620912413557
2303,21.937620912413557
2304,21.937620912413557
2305,21.937620912413557
2306,21.937620912413557
2307,21.937620912413557
2308,21.937620912413557
2309,21.937620912413557
2310,21.937620912413557
2311,21.937620912413557
2312,21.937620912413557
2313,21.937620912413557
2314,21.937620912413557
2315,21.937620912413557
2316,21.937620912413557
2317,21.937620912413557
2318,21.937620912413557
2319,21.937620912413557
2320,21.937620912413557
2321,21.937620912413557
2322,21.937620912413557
2323,21.937620912413557
2324,21.937620912413557
2325,21.937620912413557
2326,21.937620912413557
2327,21.937620912413557
2328,21.937620912413557
2329,21.937620912413557
2330,21.937620912413557
2331,21.937620912413557
2332,21.937620912413557
2333,21.937620912413557
2334,21.937620912413557
2335,21.937620912413557
2336,21.937620912413557
2337,21.937620912413557
2338,21.937620912413557
2339,21.937620912413557
2340,21.937620912413557
2341,21.937620912413557
2342,21.937620912413557
2343,21.937620912413557
2344,21.937620912413557
2345,21.937620912413557
2346,21.937620912413557
2347,21.937620912413557
2348,21.937620912413557
2349,21.937620912413557
2350,21.937620912413557
2351,21.937620912413557
2352,21.937620912413557
2353,21.937620912413557
2354,21.937620912413557
2355,21.937620912413557
2356,21.937620912413557
2357,21.937620912413557
2358,21.937620912413557
2359,21.937620912413557
2360,21.937620912413557
2361,21.937620912413557
2362,21.937620912413557
2363,21.937620912413557
2364,21.937620912413557
2365,21.937620912413557
2366,21.937620912413557
2367,21.937620912413557
2368,21.937620912413557
2369,21.937620912413557
2370,21.937620912413557
2371,21.937620912413557
2372,21.937620912413557
2373,21.937620912413557
2374,21.937620912413557
2375,21.937620912413557
2376,21.937620912413557
2377,21.937620912413557
2378,21.937620912413557
2379,21.937620912413557
2380,21.937620912413557
2381,21.937620912413557
2382,21.937620912413557
2383,21.937620912413557
2384,21.937620912413557
2385,21.937620912413557
2386,21.937620912413557
2387,21.937620912413557
2388,21.937620912413557
2389,21.937620912413557
2390,21.937620912413557
2391,21.937620912413557
2392,21.937620912413557
2393,21.937620912413557
2394,21.937620912413557
2395,21.937620912413557
2396,21.937620912413557
2397,21.937620912413557
2398,21.937620912413557
2399,21.937620912413557
2400,21.937620912413557
2401,21.937620912413557
2402,21.937620912413557
2403,21.937620912413557
2404,21.937620912413557
2405,21.937620912413557
2406,21.937620912413557
2407,21.937620912413557
2408,21.937620912413557
2409,21.937620912413557
2410,21.937620912413557
2411,21.937620912413557
2412,21.937620912413557
2413,21.937620912413557
2414,21.937620912413557
2415,21.937620912413557
2416,21.937620912413557
2417,21.937620912413557
2418,21.937620912413557
2419,21.937620912413557
2420,21.937620912413557
2421,21.937620912413557
2422,21.937620912413557
2423,21.937620912413557
2424,21.937620912413557
2425,21.937620912413557
2426,21.937620912413557
2427,21.937620912413557
2428,21.937620912413557
2429,21.937620912413557
2430,21.937620912413557
2431,21.937620912413557
2432,21.937620912413557
2433,21.937620912413557
2434,21.937620912413557
2435,21.937620912413557
2436,21.937620912413557
2437,21.937620912413557
2438,21.937620912413557
2439,21.937620912413557
2440,21.937620912413557
2441,21.937620912413557
2442,21.937620912413557
2443,21.937620912413557
2444,21.937620912413557
2445,21.937620912413557
2446,21.937620912413557
2447,21.937620912413557
2448,21.937620912413557
2449,21.937620912413557
2450,21.937620912413557
2451,21.937620912413557
2452,21.937620912413557
2453,21.937620912413557
2454,21.937620912413557
2455,21.937620912413557
2456,21.937620912413557
2457,21.937620912413557
2458,21.937620912413557
2459,21.937620912413557
2460,21.937620912413557
2461,21.937620912413557
2462,21.937620912413557
2463,21.937620912413557
2464,21.937620912413557
2465,21.937620912413557
2466,21.937620912413557
2467,21.937620912413557
2468,21.937620912413557
2469,21.937620912413557
2470,21.937620912413557
2471,21.937620912413557
2472,21.937620912413557
2473,21.937620912413557
2474,21.937620912413557
2475,21.937620912413557
2476,21.937620912413557
2477,21.937620912413557
2478,21.937620912413557
2479,21.937620912413557
2480,21.937620912413557
2481,21.937620912413557
2482,21.937620912413557
2483,21.937620912413557
2484,21.937620912413557
2485,21.937620912413557
2486,21.937620912413557
2487,21.937620912413557
2488,21.937620912413557
2489,21.937620912413557
2490,21.937620912413557
2491,21.937620912413557
2492,21.937620912413557
2493,21.937620912413557
2494,21.937620912413557
2495,21.937620912413557
2496,21.937620912413557
2497,21.937620912413557
2498,21.937620912413557
2499,21.937620912413557
2500,21.937620912413557
