tau,x
33.45,1.40486
33.5,1.40404
33.55,1.4009
33.6,1.40539
33.65,1.39766
33.7,1.38962
33.75,1.38128
33.8,1.36992
33.85,1.35806
33.9,1.34513
33.95,1.32957
34,1.32248
34.05,1.31196
34.1,1.29731
34.15,1.28904
34.2,1.2814
34.25,1.28647
34.3,1.27919
34.35,1.27642
34.4,1.28168
34.45,1.28782
34.5,1.27966
34.55,1.26361
34.6,1.28072
34.65,1.29562
34.7,1.30054
34.75,1.29774
34.8,1.28563
34.85,1.27915
34.9,1.28756
34.95,1.28676
35,1.2749
35.05,1.27628
35.1,1.26954
35.15,1.27493
35.2,1.27728
35.25,1.28664
35.3,1.29034
35.35,1.28614
35.4,1.29011
35.45,1.27187
35.5,1.28183
35.55,1.29449
35.6,1.29787
35.65,1.29165
35.7,1.2947
35.75,1.29218
35.8,1.29374
35.85,1.29415
35.9,1.30007
35.95,1.29095
36,1.2902
36.05,1.29375
36.1,1.2892
36.15,1.28699
36.2,1.27539
36.25,1.26703
36.3,1.24705
36.35,1.22777
36.4,1.19664
36.45,1.15698
36.5,1.10445
36.55,1.03687
36.6,0.962987
36.65,0.871485
36.7,0.762114
36.75,0.638477
36.8,0.508736
36.85,0.370042
36.9,0.216744
36.95,0.0634209
37,-0.0925375
37.05,-0.229781
37.1,-0.365474
37.15,-0.479876
37.2,-0.600672
37.25,-0.708349
37.3,-0.789645
37.35,-0.863108
37.4,-0.91985
37.45,-0.989297
37.5,-1.03106
37.55,-1.08251
37.6,-1.1184
37.65,-1.14812
37.7,-1.15615
37.75,-1.17113
37.8,-1.19245
37.85,-1.21041
37.9,-1.22882
37.95,-1.24107
38,-1.24917
38.05,-1.25006
38.1,-1.26337
38.15,-1.27907
38.2,-1.28924
38.25,-1.30244
38.3,-1.30872
38.35,-1.31499
38.4,-1.319
38.45,-1.31491
38.5,-1.31863
38.55,-1.30302
38.6,-1.30105
38.65,-1.29704
38.7,-1.29392
38.75,-1.29888
38.8,-1.30216
38.85,-1.31257
38.9,-1.315
38.95,-1.30665
39,-1.31272
39.05,-1.31813
39.1,-1.32448
39.15,-1.3286
39.2,-1.32666
39.25,-1.33537
39.3,-1.33993
39.35,-1.34421
39.4,-1.3489
39.45,-1.36078
39.5,-1.3639
39.55,-1.37343
39.6,-1.38372
39.65,-1.39529
39.7,-1.40315
39.75,-1.41008
39.8,-1.41692
39.85,-1.41758
39.9,-1.4192
39.95,-1.4185
